kills,dpm,damageshare,earned gpm,earnedgoldshare,minionkills,cspm,goldat15,csat15,killsat15
3,325.0413,0.125944,263.8017,0.187658,216,7.9339,4732,128,0
10,896.136,0.327511,378.4079,0.288946,301,9.1234,5271,119,0
6,702.9338,0.296533,328.6583,0.316184,368,10.814,5880,153,2
3,558.4359,0.237102,158.8718,0.130057,58,1.4872,3451,14,0
4,422.6923,0.220905,271.7436,0.258653,312,8.8974,6036,149,2
2,360.1671,0.16916,180.3343,0.148694,45,1.571,3854,15,1
1,294.1504,0.161536,253.9721,0.272267,263,9.727,5603,142,1
7,788.8057,0.40545,421.1235,0.334098,353,11.6296,5530,137,0
0,275.2227,0.171495,244.0385,0.224258,298,9.747,4867,132,0
2,399.6422,0.203765,268.639,0.269596,252,10.2364,5267,153,0
3,810.3259,0.335444,423.1438,0.303551,286,11.7316,6766,164,0
5,777.6201,0.305846,350.7486,0.257241,271,10.324,5780,135,2
0,346.5251,0.258044,232.0223,0.2893,289,9.7207,5336,144,0
3,421.0296,0.246831,299.1888,0.242954,317,10.3588,5275,155,0
0,399.0952,0.271981,237.4727,0.268773,310,9.922,4998,139,0
3,462.1971,0.23766,318.6753,0.24362,292,10.21,5368,138,0
2,454.3134,0.311525,219.1276,0.253664,238,8.2714,5158,128,1
8,564.9811,0.227382,372.717,0.275519,252,10.1509,5284,152,0
1,275.6604,0.172646,206.4151,0.23254,204,8.3774,5122,138,0
3,359.42,0.170914,322.4919,0.24716,286,9.8926,5309,128,1
0,179.6455,0.12986,139.3663,0.142838,80,2.8357,3863,21,0
0,389.317,0.275926,287.1405,0.317896,279,10.0944,6403,140,0
9,847.6291,0.417078,396.3798,0.284672,258,9.3948,7102,150,3
0,332.5226,0.158117,141.3207,0.119291,62,1.8527,3747,12,0
1,606.0428,0.292101,258.4418,0.269064,331,10.0333,5593,149,0
13,710.3215,0.268012,455.0191,0.313487,307,10.6267,5863,151,1
1,756.3924,0.291873,318.2779,0.2614,305,11.4768,5822,142,1
4,617.1102,0.294343,322.5254,0.275405,394,11.4407,5518,147,0
3,941.3644,0.395939,359.1102,0.297093,403,11.161,5442,147,0
6,380.4059,0.320868,377.7729,0.278169,320,11.4536,6459,143,2
0,252.8031,0.21622,182.1722,0.204093,231,7.8662,4371,102,0
5,593.5714,0.344366,345.4455,0.294849,416,10.4597,4628,120,0
3,453.7977,0.194493,303.7765,0.280969,437,10.0778,6132,135,2
2,732.0444,0.434896,258.2884,0.28869,266,9.065,4922,118,0
7,389.8257,0.163742,348.019,0.254316,271,9.1284,6387,151,1
7,985.4065,0.382076,320.5035,0.266029,364,10.227,5289,123,2
2,444.3417,0.207316,154.5935,0.15348,83,2.2286,4264,24,1
2,632.8138,0.350767,267.3542,0.29574,352,10.4153,5443,137,2
3,589.6687,0.24963,317.1629,0.252983,343,10.8073,5920,138,1
4,501.6782,0.221668,308.4661,0.243435,243,8.1774,5316,119,1
3,519.2197,0.213003,292.7205,0.260024,246,9.0112,5029,125,0
9,869.2174,0.387608,525.1104,0.339825,260,12.6823,8483,172,3
0,308.388,0.205934,209.2174,0.227109,218,8.99,4774,118,0
1,229.0548,0.123419,235.0151,0.229708,228,9.1391,5360,135,1
5,633.0524,0.282575,382.649,0.28233,277,10.7285,6467,143,3
1,425.4366,0.195216,354.3657,0.265736,296,11.0708,6966,152,1
0,258.1878,0.176857,239.2751,0.26004,285,10.1812,5072,144,0
4,402.4615,0.217255,383.4725,0.297058,264,9.4286,5428,132,0
0,209.7033,0.133859,197.2088,0.201733,253,8.4066,4847,127,0
1,370.6253,0.240866,163.0688,0.168125,72,2.3962,5227,27,1
1,731.7919,0.324779,299.0857,0.254273,284,9.9002,6002,146,1
5,285.094,0.201508,355.6239,0.283895,254,9.9829,6284,147,1
5,492.6154,0.295952,275.8291,0.306182,245,9.1966,6256,146,3
7,393.886,0.244926,389.6891,0.287744,275,11.2694,6325,157,2
0,355.1425,0.30598,247.3834,0.265299,245,10.2979,5385,140,0
1,331.463,0.16136,209.3213,0.161057,78,2.6244,5296,26,1
3,557.8884,0.333249,351.6742,0.344293,358,12.0362,5153,137,0
1,380.6437,0.218331,220.7434,0.229934,303,8.7035,4976,142,0
4,352.2212,0.169204,346.4551,0.2864,398,11.8042,5351,157,0
4,430.7554,0.26356,293.1003,0.304105,266,9.2672,4943,127,0
7,768.9402,0.366954,428.5569,0.294382,309,11.2965,7178,136,3
4,384.218,0.226972,315.4976,0.265081,340,8.91,5702,126,2
5,459.5735,0.165325,163.4123,0.132951,65,1.5403,3814,20,0
3,472.9559,0.26979,295.0656,0.31444,250,9.6544,6186,114,2
5,900.9297,0.318071,403.6949,0.279156,282,11.3349,7768,137,4
6,1073.8025,0.410588,310.4881,0.290157,401,9.8978,5206,139,0
5,1006.6515,0.380741,336.9807,0.264027,420,10.3973,5407,127,1
2,335.7654,0.222758,218.4804,0.245899,253,8.9162,5328,128,2
10,987.9218,0.469764,411.5531,0.293748,304,11.1285,6433,132,2
4,465.6068,0.240963,295.7265,0.250505,289,10.4274,5717,144,1
3,219.6581,0.15414,264.9915,0.298951,260,9.9145,5542,121,1
2,223.038,0.139263,265.7384,0.257909,219,9.2827,6163,141,2
4,253.8397,0.107358,250,0.149448,31,1.308,4610,11,2
3,482.7843,0.300891,236.3896,0.233513,258,8.2611,5157,123,1
4,772.5956,0.329501,347.4248,0.277683,324,10.8924,5692,151,1
4,495.4014,0.248913,283.2925,0.222224,255,8.1633,4913,133,0
1,378.6939,0.199891,230.4762,0.212456,306,8.8707,5483,143,1
5,465.4844,0.232677,367.9146,0.262658,320,11.7241,6565,167,2
0,278.4236,0.188526,250.5419,0.24976,278,9.491,5312,130,0
5,683.2851,0.302437,486.5362,0.304334,200,11.2851,8082,152,2
0,213.0383,0.16809,171.5234,0.24855,171,8.9362,4698,137,0
2,362.9089,0.161245,246.0981,0.217084,242,9.1822,5664,147,1
9,957.3364,0.293727,443.236,0.309393,265,10.3388,5869,156,1
1,936.4749,0.410743,264.5043,0.289294,363,9.3268,4810,124,0
5,948.6169,0.330615,288.2987,0.252215,303,8.2987,4732,123,0
8,916.4966,0.418238,403.2333,0.339437,414,10.4426,6689,161,0
0,428.5521,0.196038,141.7629,0.141552,70,1.913,3911,10,0
3,653.5864,0.308172,288.4696,0.311817,263,9.9533,5389,147,1
7,750.771,0.306826,371.4953,0.273924,265,10.1285,5707,156,1
6,528.8345,0.178302,316.7483,0.232916,272,8.6974,5818,143,1
0,307.4339,0.190993,105.8668,0.126644,54,1.5867,3682,19,0
0,164.1713,0.107426,103.2402,0.0981336,34,1.2663,3290,11,0
5,299.5158,0.212988,339.7765,0.281879,234,9.7579,5380,123,2
4,383.6965,0.206091,273.7062,0.227022,259,8.6089,5413,134,1
6,586.8969,0.291147,313.7743,0.289552,303,9.6595,5772,148,1
1,218.7605,0.150325,139.2857,0.140093,55,1.9853,3615,8,0
2,784.2857,0.402009,326.9433,0.25852,305,10.3676,5219,141,0
6,734.1297,0.269164,386.5188,0.289819,271,10.3413,5853,127,2
5,430.3413,0.273082,281.843,0.335525,233,8.3276,5780,112,3
1,290.1721,0.216899,158.4321,0.213097,170,6.9981,3782,86,0
7,407.8394,0.212806,385.2772,0.319412,235,10.1338,7681,151,4
2,763.9366,0.32548,309.9089,0.267888,359,9.7663,5499,114,1
1,607.8891,0.279909,289.7109,0.298804,374,9.7663,5817,136,0
3,509.2706,0.330094,269.6741,0.286523,283,9.2809,5285,144,0
13,756.4718,0.371079,462.9902,0.334453,307,11.2985,6743,152,2
0,447.7922,0.27625,100.8534,0.125145,29,1.3358,3859,17,0
1,525.4917,0.218884,352.0965,0.272323,212,9.1651,5129,141,0
7,496.556,0.298941,315.2801,0.272439,280,9.6162,6641,124,6
6,457.7801,0.176339,397.8734,0.265423,273,9.2739,6435,122,2
5,542.2755,0.260761,350.0279,0.286862,284,10.3402,5505,162,0
1,160.792,0.106894,219.2526,0.28567,246,8.9013,5682,151,1
1,348.1174,0.202732,211.1226,0.212643,220,7.8066,4838,117,0
8,676.2349,0.308907,393.8169,0.293372,253,9.81,6579,148,2
5,529.1878,0.236975,372.0685,0.253749,228,9.8223,5721,140,0
4,460.736,0.275565,267.7538,0.29587,231,8.9467,4862,130,0
1,386.8741,0.257135,164.1534,0.210394,162,7.0333,4693,122,0
7,935.3401,0.341043,388.6107,0.238502,190,9.0304,7035,154,2
3,597.5091,0.313547,315.6617,0.244446,335,11.6139,5763,151,1
0,633.9076,0.373279,248.0332,0.280469,316,10.96,5370,149,0
3,613.8652,0.251534,247.9362,0.200314,99,3.5821,4734,22,0
1,715.3989,0.308581,293.0211,0.311939,317,10.9007,5945,145,1
3,337.6063,0.183497,283.9843,0.301835,363,9.7795,4987,120,0
6,616.8189,0.238057,295.5827,0.247607,339,9,4805,126,0
3,267.9281,0.208221,242.5604,0.286177,227,7.7821,4888,138,0
4,554.4526,0.258457,250.9826,0.208666,217,7.3105,5550,139,0
2,282.7187,0.218376,254.0511,0.288939,330,9.3674,5780,134,2
3,572.1131,0.300827,319.1925,0.265325,317,10.0135,6319,130,3
1,318.1102,0.207757,323.3585,0.299527,279,9.946,5272,131,0
4,321.7063,0.193915,366.5767,0.277027,281,10.108,6234,133,1
6,676.6581,0.296949,357.9023,0.266501,246,7.9589,5189,106,1
5,520.8123,0.280957,291.5784,0.292113,260,8.8843,6066,131,3
4,570.0874,0.294162,343.5456,0.308702,327,8.9638,5630,120,1
4,430.387,0.258383,282.8215,0.295463,290,8.3396,5539,143,1
1,360.5243,0.199793,246.947,0.272824,280,9.4375,5188,144,0
6,710.8902,0.307385,339.7815,0.270109,262,9.4375,4803,136,0
3,522.1654,0.308165,281.2632,0.292429,256,8.3308,5423,108,1
5,562.9173,0.297459,319.2782,0.286815,279,9.3534,6605,144,3
8,797.0844,0.331857,360.8184,0.348526,328,9.0281,5881,138,1
3,1131.6113,0.339518,321.867,0.271876,353,10.179,5678,139,0
3,604.218,0.229947,325.5041,0.28104,301,10.4305,5896,144,1
15,1230.8992,0.400794,479.6076,0.311112,292,10.4632,7481,158,3
0,225.6045,0.117457,246.6584,0.189036,227,8.7787,5179,142,0
4,516.119,0.28358,229.659,0.254515,163,6.6956,5140,111,2
3,644.7458,0.282671,373.145,0.269603,264,10.5461,6580,151,1
0,371.1488,0.227523,248.1356,0.294074,271,11.1488,5117,147,0
7,790.3481,0.287575,381.6456,0.284405,269,9.7785,5839,146,1
4,438.1646,0.175532,274.3354,0.2461,222,7.8797,5198,107,1
7,431.8098,0.20271,374.2025,0.282161,277,9.3558,6256,139,2
2,442.5767,0.240884,272.8221,0.25832,284,9.5399,5661,143,1
4,455.2679,0.229906,390.2679,0.293667,336,10.9524,6954,145,1
3,424.3452,0.212267,267.0536,0.269511,285,9.1071,6375,139,2
5,635.5556,0.386487,301.6138,0.29665,318,9.4444,5495,120,1
2,490.582,0.215025,281.1905,0.227413,311,8.9683,5393,134,0
10,1065.2356,0.426364,369.0471,0.278059,259,9.644,5868,128,2
1,718.2094,0.341677,235.6021,0.272717,260,8.5131,6129,130,1
4,687.1871,0.275955,308.3103,0.240006,255,8.6245,4929,132,0
3,651.0614,0.344688,293.0319,0.315251,339,10.2237,5773,152,0
4,541.2785,0.292403,314.2121,0.259895,298,9.6928,5788,142,0
1,495.8771,0.257854,195.2527,0.216984,243,7.5818,4968,137,0
2,463.7454,0.28024,240.1578,0.264106,285,9.595,4944,141,0
3,375.1184,0.190114,313.3509,0.25325,283,9.9421,5609,153,0
2,1021.2055,0.381734,356.8972,0.323714,504,11.2253,7084,156,1
2,711.6798,0.328436,193.8538,0.203257,156,3.9328,4070,28,0
0,271.0988,0.155753,205.4051,0.267631,266,8.99,5044,142,0
8,913.1853,0.347979,357.1698,0.266725,274,10.6215,5972,126,2
2,209.7213,0.136792,239.8606,0.251834,238,8.4669,5122,132,0
5,508.6063,0.274488,350.5575,0.276277,251,9.4425,6297,131,1
5,726.4767,0.36975,394.6849,0.30125,343,12.0658,5955,155,0
2,430.4548,0.273769,270.5425,0.295257,281,10.2904,5742,151,1
7,971.0259,0.456354,393.9442,0.323731,333,11.2649,6096,152,1
2,438.4064,0.284407,307.1116,0.30401,323,10.6375,6140,152,1
6,676.2902,0.308546,354.4041,0.314428,307,10.3523,5112,141,0
1,440.8912,0.293095,254.5803,0.258546,270,9.3575,5652,137,0
5,453.8571,0.214779,293.0168,0.276217,361,9.7059,5509,138,1
0,412.7395,0.211541,305.6975,0.283356,410,11.3193,5023,149,0
5,627.862,0.276212,320.9752,0.253312,171,8.2371,6010,121,2
1,356.039,0.249692,280.2401,0.30635,192,9.0023,6538,139,1
0,191.7281,0.144822,248.2824,0.264004,264,8.725,5986,142,0
7,429.7998,0.23848,350.1686,0.2883,282,9.7682,5981,137,2
3,716.0692,0.334474,288.3019,0.294071,294,10.3774,4523,118,0
5,576.195,0.279378,333.2704,0.281374,305,10.3145,5148,147,0
4,456.9587,0.242313,341.2893,0.291806,314,11.2727,5451,151,0
3,428.8926,0.229799,274.5455,0.263787,292,10.9091,5340,143,1
2,629.0012,0.249667,285.1249,0.244083,255,9.5957,6159,133,2
0,422.5684,0.31065,231.1891,0.292435,246,9.56,5103,138,0
6,716.2375,0.342736,398.3658,0.297145,328,10.3468,6783,158,0
0,405.9477,0.223176,259.1259,0.284278,346,10.2613,5212,154,0
3,592.2881,0.356503,293.0859,0.312766,281,10.1717,5259,122,1
7,583.5125,0.221167,380.3767,0.246217,250,9.7396,7257,140,5
4,412.5839,0.241577,330.016,0.276313,289,9.8775,5425,141,0
2,435.1199,0.260846,293.0314,0.310162,304,11.0282,5078,146,0
2,461.7753,0.339188,319.7079,0.269622,377,9.6854,4921,132,0
5,685.7978,0.405065,365.8202,0.319251,446,11.4157,6143,152,2
1,344.993,0.236705,213.555,0.24593,273,8.4309,4832,136,0
8,795.7658,0.392205,392.2061,0.336241,292,10.2576,6309,143,2
9,1193.606,0.435144,339.0958,0.313036,393,9.1496,6125,135,2
8,836.0603,0.350788,348.8482,0.308801,379,9.8816,5318,105,2
2,884.5683,0.400847,273.8633,0.273127,317,8.3525,6063,120,1
6,1107.0647,0.379349,325.554,0.316669,375,9.0216,5982,124,2
4,722.8571,0.310193,267.5661,0.260411,308,8.7037,5431,142,0
11,642.5926,0.281151,368.3333,0.292977,319,9.7619,4952,130,1
3,569.566,0.282194,342.8496,0.277165,360,11.495,5783,161,0
1,611.8632,0.308215,268.9347,0.298126,329,9.7063,5882,146,0
13,1054.7129,0.407882,446.2334,0.329163,241,10.0315,7614,136,6
4,480.5678,0.319186,285.1609,0.318359,221,8.8202,6670,125,4
2,276.2784,0.214872,280.8724,0.289077,339,10.5244,6106,150,2
5,584.6589,0.407494,365.9304,0.312465,338,10.0789,4903,134,0
3,505.5422,0.282147,291.7671,0.317466,209,8.8755,5764,140,1
11,1045.261,0.427401,412.8112,0.302774,233,10,5445,147,0
3,674.3038,0.352419,342.1975,0.312109,439,11.8048,5345,134,0
0,426.069,0.194024,160.6029,0.162338,70,2.4514,4215,15,0
2,352.9244,0.23404,310.6293,0.241837,305,10.3755,4923,135,0
0,384.6536,0.384882,237.6203,0.299481,300,10.0582,5204,141,0
5,541.8503,0.452864,291.8339,0.333096,356,9.1776,5009,136,0
4,586.3569,0.317185,291.9572,0.245157,284,8.6349,4887,128,0
2,300.928,0.208551,261.92,0.264079,305,9.952,5143,136,1
2,501.344,0.25251,335.904,0.273313,308,11.392,5849,153,0
1,190.8045,0.167716,250.5487,0.251861,309,10.2611,5290,154,0
3,314.6723,0.259866,347.5333,0.264369,328,11.4118,5874,158,1
2,319.7663,0.151789,325.8765,0.253939,282,10.384,5295,154,0
0,378.3973,0.293563,239.9666,0.276165,248,9.5492,5411,140,0
2,655.8994,0.321571,282.4822,0.280394,261,9.5462,5604,142,0
12,1124.7786,0.378607,481.2466,0.342313,294,10.4647,6773,161,0
1,391.8798,0.234596,230.3325,0.285121,240,9.6675,5385,156,0
3,292.1355,0.14087,330.422,0.229271,213,8.8619,6071,143,0
1,253.7166,0.233088,238.7269,0.295227,222,9.4456,5205,131,0
5,521.5195,0.338297,440.6982,0.287333,257,11.4579,6738,157,1
6,607.657,0.420312,373.2925,0.304905,340,11.8224,5238,149,0
1,444.5023,0.260132,302.5421,0.301848,331,11.1179,5740,142,0
10,956.1945,0.499495,380.8985,0.290995,316,11.0359,5819,153,2
1,385.2114,0.256379,252.9704,0.286998,292,10.1163,5307,134,1
4,589.2966,0.233868,331.1927,0.257527,311,10.367,5405,149,0
1,606.3914,0.292032,257.6453,0.262347,299,10.1835,5563,151,1
4,537.5926,0.264514,389.4753,0.272964,309,11.4506,5469,143,0
0,437.6543,0.322375,279.2901,0.324066,351,11.2037,5922,157,0
0,594.8214,0.363313,222.3214,0.256889,241,9.1786,5515,144,0
9,686.1429,0.272762,386.5357,0.272193,234,9.2143,5621,139,0
9,868.8264,0.251418,376.0352,0.262122,292,9.3363,6094,138,2
1,742.9451,0.23014,228.8176,0.214847,284,8.044,4913,134,0
7,998.5947,0.386696,385.0388,0.32286,454,11.2733,6545,146,1
6,1169.6972,0.54709,354.5264,0.332913,401,10.6677,5650,147,0
2,829.0618,0.342837,307.9454,0.254034,244,9.4418,5684,130,0
1,516.2352,0.287549,209.1449,0.228814,217,8.0879,5462,147,1
1,324.2391,0.287971,301.1957,0.306095,288,10.8696,6120,158,0
3,752.5362,0.353725,395.1449,0.285085,326,12.971,6031,167,0
11,526.4944,0.165527,402.2176,0.287391,293,8.5035,7870,138,5
9,858.3576,0.361244,358.4994,0.286195,290,8.3535,5037,116,0
10,1005.0188,0.524506,435.7065,0.349813,408,11.6048,7197,154,1
1,482.476,0.269676,255.5815,0.288382,335,9.1538,5131,132,0
5,306.9325,0.155046,323.9239,0.24683,299,9.0258,5449,138,0
3,259.6828,0.133639,339.6919,0.275074,311,8.9986,5276,142,0
3,409.6976,0.25853,345.6156,0.283441,305,10.9827,5828,159,0
0,191.9546,0.322923,220.8531,0.249311,272,9.2981,4827,129,0
1,327.9791,0.289443,292.9981,0.312962,360,10.8729,5662,148,0
7,479.1461,0.238526,414.2789,0.311809,343,11.2429,6586,146,2
0,497.138,0.270387,251.7421,0.258705,283,10.0792,5876,150,0
6,1012.0588,0.385058,388.3371,0.28787,305,11.4367,5481,139,1
7,327.3112,0.168963,368.0174,0.255911,271,10.5921,6638,155,4
0,298.6964,0.209414,206.7246,0.247139,248,8.2781,4918,131,0
5,548.8368,0.276516,403.5206,0.361627,396,11.517,6240,162,0
7,720.9288,0.334734,378.2043,0.305359,347,10.1371,5180,147,0
0,319.8623,0.206136,214.148,0.226467,241,8.4337,5507,143,0
7,650.1205,0.290697,371.0499,0.272661,258,9.8451,5638,132,1
2,510.7489,0.232094,350.7489,0.266326,349,11.1894,5667,147,0
0,742.1733,0.341629,285.7562,0.287661,343,10.9545,5741,153,0
6,837.6172,0.313418,363.1005,0.283158,265,8.1818,5650,135,0
8,584.6124,0.255281,361.5789,0.337554,286,9.3876,6175,135,3
1,367.2191,0.237148,314.4101,0.328443,359,10.927,5708,149,0
6,638.3146,0.311668,386.9944,0.295809,348,11.3483,6018,153,0
3,665.8303,0.428348,289.8996,0.316608,327,9.7445,6740,147,2
5,862.6916,0.461227,371.3595,0.314171,355,10.8668,5594,141,0
4,368.7102,0.215982,347.6999,0.284218,326,10.8877,5493,134,1
4,362.4129,0.198812,308.1805,0.274286,293,9.181,4949,139,0
2,471.3193,0.238657,267.5429,0.267579,306,9.6518,5464,148,0
7,774.7327,0.341651,344.9632,0.270922,322,10.7111,5510,145,1
7,745.6393,0.363297,412.918,0.316907,318,11.6721,6043,158,1
1,306.8197,0.201638,321.1803,0.335452,321,12.459,5730,150,0
1,543.4057,0.246256,268.3392,0.282346,218,9.6706,5407,128,0
14,869.5585,0.334872,458.0939,0.339803,219,10.007,6845,144,3
2,684.2017,0.379677,264.8259,0.313434,350,9.6279,5261,147,0
8,1182.593,0.494225,378.5354,0.332287,391,10.7323,5459,138,0
9,760.7187,0.321558,390.2082,0.347759,412,11.1474,5222,132,1
4,704.8836,0.238167,325.7003,0.261156,342,8.8199,5394,106,1
0,524.7213,0.408152,283.7715,0.320724,236,10.5712,6525,158,0
3,592.278,0.241827,378.9126,0.249312,193,9.0434,7758,137,2
0,437.0785,0.278584,224.7645,0.25071,220,9.5017,5476,150,0
4,525.256,0.227874,310.6075,0.234372,204,9.1741,5151,133,0
3,839.8167,0.327359,359.1141,0.271354,317,10.2953,6131,132,0
0,401.4868,0.306319,262.332,0.306714,312,10.5397,5080,142,0
1,437.0177,0.199452,244.6298,0.239629,239,8.3525,4878,122,0
8,837.7477,0.299131,352.367,0.274694,261,8.7904,6340,128,2
0,330.8641,0.185061,189.2627,0.203569,202,7.7765,4775,131,0
8,761.4747,0.295062,399.4355,0.307769,269,10.6797,6576,139,1
1,418.1203,0.252,202.4812,0.20834,204,8.0075,5201,141,0
15,915.2256,0.299753,471.4662,0.324542,236,9.5113,5729,133,0
8,774.147,0.318613,374.1732,0.312269,359,10.2887,5638,141,0
4,548.5302,0.319693,332.8346,0.309921,349,10.4987,5868,157,1
14,867.5563,0.280777,439.4454,0.294575,263,10.3293,6526,152,3
1,646.9324,0.308664,297.539,0.315759,302,11.1612,5902,159,0
8,887.9139,0.327307,374.0781,0.312268,358,10.821,5644,159,0
0,282.1534,0.15726,207.1063,0.20882,259,7.6447,4486,116,0
8,575.9682,0.273326,367.0981,0.28492,241,9.0716,5929,144,2
0,500.9761,0.284936,227.4907,0.256911,272,9.1671,5301,140,0
4,840.5443,0.364084,327.5347,0.35672,293,9.9893,5857,144,1
7,613.4152,0.219306,422.9136,0.298949,216,8.0043,6512,129,1
9,800.5961,0.359282,354.481,0.281752,283,9.6506,5809,152,2
1,370.5139,0.255839,270.1233,0.289015,293,9.7739,5278,135,0
8,508.2944,0.224662,417.8071,0.310044,316,10.3249,5692,148,1
5,493.3096,0.204922,292.9036,0.274454,283,9.4416,5879,157,2
1,427.5937,0.26339,234.981,0.274179,268,9.3862,5014,141,0
7,605.9641,0.285016,421.3036,0.28272,245,8.9625,6344,150,0
3,353.9391,0.194331,262.0812,0.242931,252,8.7411,5073,128,0
1,448.4772,0.274316,285.3807,0.342694,334,10.934,5842,148,0
2,255.9891,0.162292,255.1326,0.30066,222,9.83,5735,136,2
8,435.0102,0.205483,356.3698,0.252715,214,9.0551,5951,133,2
4,806.8886,0.358393,330.8515,0.28733,297,10.4476,5327,143,0
0,549.6288,0.271892,231.3865,0.244835,256,8.9083,4958,136,0
5,851.3243,0.400024,300.1877,0.313069,305,10.4797,5490,159,0
10,887.487,0.374195,427.0386,0.326529,323,11.2304,6308,153,1
4,386.2464,0.188989,277.2796,0.218721,247,8.5024,4975,134,0
4,607.5355,0.34901,319.8199,0.346541,344,10.6351,6248,141,2
7,1162.4073,0.427929,364.5478,0.358739,477,10.4815,5628,131,0
6,1171.054,0.385421,325.6474,0.324296,377,8.8419,5449,129,0
6,867.8771,0.397502,384.6345,0.336771,399,10.2411,5543,139,0
1,501.6252,0.24619,257.3328,0.268994,377,9.5412,4664,124,0
2,204.0699,0.117067,270.3121,0.270905,300,8.4145,5652,136,0
10,735.0811,0.287612,413.9076,0.347777,333,9.3134,6825,143,1
4,408.4039,0.225479,347.0684,0.273145,274,9.7394,5112,139,0
3,439.2834,0.272736,255.7329,0.323853,292,9.772,5102,134,1
6,486.763,0.207515,297.2998,0.265683,290,7.8778,6111,109,4
5,526.1519,0.280239,296.4575,0.266773,365,9.6367,5101,131,0
4,596.8045,0.27562,315.9062,0.286393,354,10.1113,6003,135,2
7,739.9841,0.430817,376.9555,0.367174,398,11.089,5818,143,0
10,887.4855,0.317344,464.044,0.30321,274,10.4983,8150,124,5
10,707.7984,0.365935,411.6222,0.383566,268,10.7068,7106,144,4
3,364.9704,0.19043,340.5826,0.305511,345,11.0059,6451,151,2
5,903.3591,0.346432,375.6759,0.297484,374,11.634,6011,156,0
10,667.9197,0.220157,431.4678,0.322678,284,9.7571,6228,154,1
6,949.5459,0.334913,374.1288,0.309573,289,9.8838,5635,142,0
1,620.0442,0.227321,311.0619,0.216534,202,9.469,6208,150,1
1,310.6195,0.265416,177.7434,0.224953,151,7.1239,4758,118,0
5,494.9202,0.190891,323.3378,0.252995,225,9.6144,5516,134,0
1,236.3697,0.12097,199.5878,0.2172,187,7.9388,5097,136,0
3,435.176,0.223409,263.781,0.259814,203,8.2529,6185,119,3
7,673.0248,0.292075,394.0287,0.301924,243,10.2868,6243,118,3
8,372.0679,0.188151,421.2016,0.320398,332,9.8215,5890,149,0
2,260.6879,0.191971,267.2704,0.280111,324,9.3774,4978,132,0
0,183.9309,0.149133,277.0543,0.262945,296,10.0559,5289,145,0
6,694.0681,0.38244,383.3418,0.323424,310,10.6044,6438,137,2
5,462.3872,0.376353,384.9378,0.341332,431,11.3841,5803,154,0
1,459.7512,0.381827,222.5972,0.234438,311,8.0016,4925,126,0
4,982.2058,0.523095,338.9451,0.335436,397,11.4821,5508,163,0
16,753.2432,0.328639,492.633,0.35799,377,11.4821,5617,148,0
1,379.4656,0.214591,243.0534,0.297414,266,10.8015,5069,148,0
4,128.0153,0.0629257,400.4198,0.267857,260,10.3817,6571,128,2
6,612.853,0.282722,350.8317,0.293527,325,10.1257,5848,149,0
1,692.3211,0.461012,325.8801,0.332275,358,11.8375,5859,155,0
9,1146.4381,0.398014,418.3739,0.307742,289,10.3872,5651,132,1
1,370.1549,0.190536,241.9248,0.286566,258,9.3252,4477,119,0
7,627.637,0.247445,354.1686,0.296992,348,10.281,5476,139,1
0,394.8779,0.191369,257.1902,0.271324,311,9.8664,5254,142,0
5,772.951,0.305074,347.9833,0.270693,332,9.7687,5598,152,0
7,399.4912,0.195428,311.6559,0.305073,321,9.9907,5455,139,2
7,979.804,0.375148,398.2156,0.294224,318,10.0877,5514,154,0
1,364.7344,0.182357,248.5714,0.256951,290,10.0567,5272,148,0
1,484.7414,0.191248,221.5805,0.19563,289,7.2735,5007,107,1
1,785.0393,0.279374,253.6533,0.205722,304,7.9189,4909,117,0
5,710.9209,0.276206,300.2389,0.300825,307,9.1687,6091,131,2
3,1321.1648,0.386312,332.4639,0.252891,278,8.8402,5562,120,1
3,446.6781,0.242046,290.2266,0.245632,347,10.4404,4806,131,0
4,514.8611,0.208938,327.6272,0.25487,334,9.1578,5845,145,1
4,741.2583,0.320065,357.9801,0.284456,314,10.7947,5779,153,0
1,392.0199,0.207004,241.6887,0.254774,299,10.1325,4990,141,0
1,543.5022,0.360053,279.0635,0.287111,247,10.1219,6140,151,1
7,679.397,0.369518,429.9294,0.340859,259,10.9301,7261,157,1
3,736.9427,0.340891,315.8599,0.255447,301,10.3503,5550,139,2
1,368.0573,0.227393,247.8025,0.288025,286,9.3631,5116,133,0
5,858.5252,0.34967,333.0393,0.239017,204,8.601,5706,146,1
0,162.8808,0.124774,215.6444,0.258739,217,9.3039,5125,137,0
11,753.7729,0.334618,438.9377,0.31803,250,10.0733,7059,147,4
1,369.7436,0.289351,201.978,0.257942,220,8.2418,4768,131,0
7,563.8983,0.268291,419.9274,0.320041,288,10.7506,6306,147,1
0,188.8257,0.202123,180,0.210088,213,7.8814,4460,119,0
8,467.3507,0.186766,329.8315,0.247694,298,9.8622,5709,155,1
1,507.9632,0.221766,215.0383,0.242153,272,8.6983,5399,159,0
3,568.9551,0.282915,269.7303,0.293476,272,9.3034,4949,137,0
10,1353.2697,0.345261,428.5955,0.29516,275,11.2921,6097,157,1
1,285.0972,0.232765,257.0281,0.262016,363,9.9525,4871,137,0
6,820.2246,0.304535,337.3218,0.273173,333,9.3564,6268,142,2
4,459.5143,0.246064,297.4,0.277096,322,9.9429,5600,133,2
