gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,
ESPORTSTMNT03/1763434,complete,LCK,2021,0,2021/2/18 12:15,2,11.03,5,Blue,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Galio,1630,1,1,3,9,17,11,0,0,0,0,0,0,0,0,0.6258,0.9939,0,0,5626,207.092,0.095037,454.4172,589.1043,32,1.1779,2,0.0736,12,45,1.6564,6785,3184,117.2025,0.0915421,5450,24,20,4,0.8834,1933,2407,12,2480,2924,4,-547,-517,8,0,0,1,1,2,0,2803,3009,15,3676,4673,5,-873,-1664,10,0,0,2,1,4,
ESPORTSTMNT03/1763434,complete,LCK,2021,0,2021/2/18 12:15,2,11.03,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Gragas,1630,0,1,4,6,10,17,0,0,0,0,1,1,0,0,0.3681,0.9939,0,0,7853,289.0675,0.166412,553.4724,278.5031,36,1.3252,8,0.2945,13,59,2.1718,6530,2929,107.816,0.108585,6225,17,17,0,0.6258,2480,2924,4,1933,2407,12,547,517,-8,1,2,0,0,0,1,3676,4673,5,2803,3009,15,873,1664,-10,1,4,0,0,0,
ESPORTSTMNT03/1764085,complete,LCK,2021,0,2021/2/19 6:18,1,11.03,5,Blue,sup,Pleata,oe:player:7fdedd3126915607d5c8f42f8239253,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Alistar,1993,1,2,1,8,12,6,0,0,0,0,0,0,0,1,0.3613,0.5419,0,0,2417,72.7647,0.0415157,361.3547,434.7516,67,2.0171,7,0.2107,23,94,2.8299,8232,3891,117.14,0.0952142,7275,33,33,0,0.9935,2023,2512,14,2462,2482,1,-439,30,13,0,0,1,1,0,0,3007,3468,24,3463,3409,7,-456,59,17,0,0,1,1,0,
ESPORTSTMNT03/1764085,complete,LCK,2021,0,2021/2/19 6:18,1,11.03,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Rakan,1993,0,1,3,5,6,12,0,0,0,0,1,1,0,0,0.1806,0.5419,0,0,4749,142.9704,0.106714,337.421,391.6708,60,1.8063,18,0.5419,27,107,3.2213,7073,2732,82.2479,0.0918972,7375,20,20,0,0.6021,2462,2482,1,2023,2512,14,439,-30,-13,1,0,0,0,0,1,3463,3409,7,3007,3468,24,456,-59,-17,1,0,0,0,0,
ESPORTSTMNT03/1764121,complete,LCK,2021,0,2021/2/19 8:40,2,11.03,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Rell,1949,1,0,3,11,19,14,0,0,0,0,0,0,0,0,0.5849,1.0159,0,0,4136,127.3268,0.0697259,487.019,615.0847,60,1.8471,11,0.3386,21,90,2.7707,7381,3129,96.3263,0.0821112,6575,43,43,0,1.3238,2012,2030,14,2088,2412,18,-76,-382,-4,0,0,0,0,0,0,3243,3161,22,3056,3388,29,187,-227,-7,0,1,0,0,0,
ESPORTSTMNT03/1764121,complete,LCK,2021,0,2021/2/19 8:40,2,11.03,10,Red,sup,Pleata,oe:player:7fdedd3126915607d5c8f42f8239253,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Leona,1949,0,0,7,3,14,19,0,0,0,0,0,0,0,0,0.431,1.0159,0,0,3964,122.0318,0.0525291,429.6049,337.1267,61,1.8779,10,0.3079,20,90,2.7707,6464,2212,68.0965,0.0632719,6800,36,36,0,1.1083,2088,2412,18,2012,2030,14,76,382,4,0,0,0,0,0,0,3056,3388,29,3243,3161,22,-187,227,7,0,0,1,0,1,
ESPORTSTMNT03/1764123,complete,LCK,2021,0,2021/2/19 9:39,3,11.03,5,Blue,sup,Pleata,oe:player:7fdedd3126915607d5c8f42f8239253,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Thresh,1799,1,0,1,9,12,2,0,0,0,0,0,0,0,0,0.4002,0.4669,1,0,1680,56.0311,0.0284033,264.7137,167.0595,54,1.801,21,0.7004,22,100,3.3352,7446,3500,116.7315,0.0941834,7500,45,45,0,1.5008,2166,2030,15,2118,2410,14,48,-380,1,0,0,0,0,0,0,3277,3351,30,3156,3539,23,121,-188,7,0,0,0,0,0,
ESPORTSTMNT03/1764123,complete,LCK,2021,0,2021/2/19 9:39,3,11.03,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Rell,1799,0,0,3,2,2,12,0,0,0,0,0,0,0,0,0.0667,0.4669,0,1,1869,62.3346,0.0549932,319.5108,375.9755,52,1.7343,11,0.3669,22,72,2.4013,5895,1949,65.0028,0.0764061,5925,36,36,0,1.2007,2118,2410,14,2166,2030,15,-48,380,-1,0,0,0,0,0,0,3156,3539,23,3277,3351,30,-121,188,-7,0,0,0,0,0,
ESPORTSTMNT03/1764144,complete,LCK,2021,0,2021/2/19 10:38,1,11.03,5,Blue,sup,Zzus,oe:player:2df72e2c6d92a7c074a408f7bda4a0b,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Alistar,2179,1,0,3,8,11,8,0,0,0,0,1,0,1,0,0.3029,0.5232,0,0,3095,85.2226,0.0548137,461.4961,707.196,65,1.7898,10,0.2754,20,101,2.7811,8682,3961,109.0684,0.0788978,8500,33,33,0,0.9087,2083,2418,14,2100,2444,17,-17,-26,-3,0,0,0,0,0,0,3388,3670,26,3401,3883,27,-13,-213,-1,0,0,0,0,0,
ESPORTSTMNT03/1764144,complete,LCK,2021,0,2021/2/19 10:38,1,11.03,10,Red,sup,Delight,oe:player:051ca2e31ba25123961b3df95fdef4c,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Rell,2179,0,0,2,6,8,11,0,0,0,0,0,0,0,0,0.2203,0.5232,0,0,3469,95.5209,0.0681573,316.2735,324.9748,66,1.8173,14,0.3855,19,105,2.8912,7252,2531,69.6925,0.0650116,6925,40,40,0,1.1014,2100,2444,17,2083,2418,14,17,26,3,0,0,0,0,0,0,3401,3883,27,3388,3670,26,13,213,1,0,0,0,0,0,
ESPORTSTMNT03/1764165,complete,LCK,2021,0,2021/2/19 12:27,2,11.03,5,Blue,sup,Delight,oe:player:051ca2e31ba25123961b3df95fdef4c,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Rell,2416,0,1,4,7,13,11,0,0,0,0,0,0,0,0,0.3228,0.596,0,0,3617,89.8262,0.0717944,343.4106,541.2169,67,1.6639,12,0.298,21,112,2.7815,8818,3614,89.7517,0.0793138,8675,40,40,0,0.9934,2085,2773,14,2425,2872,14,-340,-99,0,0,0,1,1,1,0,3230,4028,22,3396,3673,20,-166,355,2,0,2,1,1,2,
ESPORTSTMNT03/1764165,complete,LCK,2021,0,2021/2/19 12:27,2,11.03,10,Red,sup,Zzus,oe:player:2df72e2c6d92a7c074a408f7bda4a0b,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Alistar,2416,1,2,4,6,11,13,0,0,0,0,0,0,0,0,0.2732,0.596,0,0,2820,70.0331,0.0572124,372.9636,587.3096,83,2.0613,12,0.298,24,101,2.5083,8760,3556,88.3113,0.0748963,8350,33,33,0,0.8195,2425,2872,14,2085,2773,14,340,99,0,1,1,0,0,0,1,3396,3673,20,3230,4028,22,166,-355,-2,1,2,1,0,2,
ESPORTSTMNT03/1764639,complete,LCK,2021,0,2021/2/20 6:42,1,11.03,5,Blue,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Rell,1812,0,0,1,1,5,12,0,0,0,0,0,0,0,0,0.1656,0.5629,0,1,2738,90.6623,0.0678798,246.5563,357.2185,51,1.6887,11,0.3642,19,75,2.4834,6170,2198,72.7815,0.0768353,6025,49,46,3,1.6225,2251,2818,22,2377,2912,15,-126,-94,7,0,0,0,0,1,0,3302,4033,33,3374,3892,21,-72,141,12,0,0,0,0,1,
ESPORTSTMNT03/1764639,complete,LCK,2021,0,2021/2/20 6:42,1,11.03,10,Red,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Alistar,1812,1,0,0,6,12,5,0,0,0,0,0,0,0,0,0.3974,0.5629,1,0,1274,42.1854,0.0313909,247.9801,230,51,1.6887,5,0.1656,15,67,2.2185,6943,2971,98.3775,0.0737538,5725,26,26,0,0.8609,2377,2912,15,2251,2818,22,126,94,-7,0,1,0,0,0,0,3374,3892,21,3302,4033,33,72,-141,-12,0,1,0,0,0,
ESPORTSTMNT03/1764683,complete,LCK,2021,0,2021/2/20 8:35,2,11.03,5,Blue,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Nautilus,1629,1,1,3,8,22,9,0,0,0,0,0,0,0,0,0.8103,1.1418,0,0,4849,178.6004,0.0684481,394.6225,546.3352,28,1.0313,3,0.1105,9,53,1.9521,6740,3141,115.6906,0.0812399,5225,31,31,0,1.1418,2056,2689,14,2424,2384,16,-368,305,-2,0,0,0,1,0,0,3237,4232,23,3481,3742,23,-244,490,0,0,0,0,1,0,
ESPORTSTMNT03/1764683,complete,LCK,2021,0,2021/2/20 8:35,2,11.03,10,Red,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Leona,1629,0,1,6,4,9,22,0,0,0,0,0,0,0,0,0.3315,1.1418,0,0,4410,162.4309,0.089172,552.4494,589.2449,48,1.768,7,0.2578,16,60,2.2099,5619,2020,74.4015,0.081645,5350,31,31,0,1.1418,2424,2384,16,2056,2689,14,368,-305,2,1,0,0,0,0,0,3481,3742,23,3237,4232,23,244,-490,0,1,0,0,0,0,
ESPORTSTMNT03/1764690,complete,LCK,2021,0,2021/2/20 9:31,1,11.03,5,Blue,sup,Vsta,oe:player:16c1637b4b44b008b4d6627f68ae30a,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Nautilus,2367,1,0,3,16,18,12,0,0,0,0,1,0,1,0,0.4563,0.7605,0,0,9693,245.7034,0.0996259,463.7516,705.3992,78,1.9772,12,0.3042,24,109,2.763,9384,4280,108.4918,0.0806846,9100,35,35,0,0.8872,2215,2457,13,2233,2592,22,-18,-135,-9,0,1,0,0,0,1,3418,3616,21,3546,4213,39,-128,-597,-18,0,2,1,0,2,
ESPORTSTMNT03/1764690,complete,LCK,2021,0,2021/2/20 9:31,1,11.03,10,Red,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Gragas,2367,0,0,8,7,12,18,0,0,0,0,0,0,0,1,0.3042,0.7605,0,0,12118,307.1736,0.137123,768.4664,526.2864,70,1.7744,32,0.8112,20,107,2.7123,9226,4122,104.4867,0.0918968,8650,72,72,0,1.8251,2233,2592,22,2215,2457,13,18,135,9,0,0,1,0,1,0,3546,4213,39,3418,3616,21,128,597,18,0,2,2,0,2,
ESPORTSTMNT03/1764715,complete,LCK,2021,0,2021/2/20 11:19,2,11.03,5,Blue,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Seraphine,1800,1,1,0,12,15,8,0,0,0,0,0,0,0,0,0.5,0.7667,1,0,8863,295.4333,0.127718,299.1667,190.8333,48,1.6,18,0.6,15,97,3.2333,8192,4244,141.4667,0.110362,6510,39,39,0,1.3,2318,2468,10,1882,2228,1,436,240,9,0,0,0,0,0,0,3281,3411,12,3082,3546,7,199,-135,5,0,0,0,0,1,
ESPORTSTMNT03/1764715,complete,LCK,2021,0,2021/2/20 11:19,2,11.03,10,Red,sup,Vsta,oe:player:16c1637b4b44b008b4d6627f68ae30a,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Gragas,1800,0,3,4,2,8,15,0,0,0,0,0,0,0,0,0.2667,0.7667,0,1,8198,273.2667,0.150962,540.7667,278.4,49,1.6333,7,0.2333,18,75,2.5,6895,2947,98.2333,0.0964463,6535,12,12,0,0.4,1882,2228,1,2318,2468,10,-436,-240,-9,0,0,0,0,0,0,3082,3546,7,3281,3411,12,-199,135,-5,0,1,0,0,0,
ESPORTSTMNT03/1764730,complete,LCK,2021,0,2021/2/20 12:13,3,11.03,5,Blue,sup,Vsta,oe:player:16c1637b4b44b008b4d6627f68ae30a,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Nautilus,2082,0,2,7,5,18,24,0,0,0,0,1,1,0,0,0.5187,1.2104,0,2,5245,151.1527,0.058166,600.4899,757.2334,57,1.6427,16,0.4611,19,103,2.9683,8046,3523,101.5274,0.0869271,7275,36,36,0,1.0375,2409,2422,14,2910,2759,66,-501,-337,-52,1,0,0,0,0,1,3603,3388,24,4646,5554,115,-1043,-2166,-91,1,1,1,0,1,
ESPORTSTMNT03/1764730,complete,LCK,2021,0,2021/2/20 12:13,3,11.03,10,Red,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Heimerdinger,2082,1,5,7,8,24,18,0,0,0,0,0,0,0,1,0.6916,1.2104,2,0,18502,533.1988,0.177518,504.1499,225.6484,20,0.5764,7,0.2017,12,32,0.9222,13460,8937,257.5504,0.186557,11550,211,209,2,6.0807,2910,2759,66,2409,2422,14,501,337,52,0,0,1,1,0,0,4646,5554,115,3603,3388,24,1043,2166,91,0,1,2,1,1,
ESPORTSTMNT03/1765150,complete,LCK,2021,0,2021/2/21 5:54,1,11.03,5,Blue,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Rakan,2455,1,0,0,7,11,4,0,0,0,0,0,0,0,0,0.2688,0.3666,0,0,7323,178.9735,0.113384,246.5255,454.0937,72,1.7597,23,0.5621,20,130,3.1772,9132,3848,94.0448,0.0881059,8050,38,34,4,0.9287,1950,2542,3,2151,2731,17,-201,-189,-14,0,0,0,0,0,0,3557,3678,8,3636,3703,25,-79,-25,-17,0,1,0,0,0,
ESPORTSTMNT03/1765150,complete,LCK,2021,0,2021/2/21 5:54,1,11.03,10,Red,sup,Pleata,oe:player:7fdedd3126915607d5c8f42f8239253,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Leona,2455,0,0,1,4,4,11,0,0,0,0,0,0,0,0,0.0978,0.3666,0,0,2995,73.1976,0.0503963,304.1792,408.4888,78,1.9063,12,0.2933,20,112,2.7373,8885,3601,88.0081,0.0886711,8600,38,38,0,0.9287,2151,2731,17,1950,2542,3,201,189,14,0,0,0,0,0,0,3636,3703,25,3557,3678,8,79,25,17,0,0,0,0,1,
ESPORTSTMNT03/1765183,complete,LCK,2021,0,2021/2/21 8:49,2,11.03,5,Blue,sup,Pleata,oe:player:7fdedd3126915607d5c8f42f8239253,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Alistar,2467,1,0,4,12,17,12,0,0,0,0,0,0,0,0,0.4135,0.7053,0,0,5266,128.0746,0.0589374,616.4167,694.0495,82,1.9943,14,0.3405,26,114,2.7726,8870,3562,86.6315,0.0777896,8000,40,40,0,0.9728,2417,2709,15,2368,2309,12,49,400,3,0,2,0,0,3,1,3596,4085,27,3435,3271,23,161,814,4,0,4,0,0,3,
ESPORTSTMNT03/1765183,complete,LCK,2021,0,2021/2/21 8:49,2,11.03,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Galio,2467,0,1,5,6,12,17,0,0,0,0,0,0,0,0,0.2919,0.7053,0,0,6590,160.2756,0.0859707,448.9177,633.0036,68,1.6538,16,0.3891,23,126,3.0645,9626,4318,105.0182,0.0965531,9825,49,49,0,1.1917,2368,2309,12,2417,2709,15,-49,-400,-3,0,3,1,0,2,0,3435,3271,23,3596,4085,27,-161,-814,-4,0,3,2,0,4,
ESPORTSTMNT03/1765200,complete,LCK,2021,0,2021/2/21 9:57,3,11.03,5,Blue,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Gragas,2141,0,2,7,9,13,19,0,0,0,0,1,1,0,0,0.3643,0.8968,0,0,11584,324.6333,0.149877,556.4222,292.6576,57,1.5974,12,0.3363,19,94,2.6343,8828,4185,117.2816,0.111896,9455,30,28,2,0.8407,2809,2296,3,2724,2624,15,85,-328,-12,1,2,2,2,1,2,4317,3860,10,4477,4346,25,-160,-486,-15,2,4,4,2,6,
ESPORTSTMNT03/1765200,complete,LCK,2021,0,2021/2/21 9:57,3,11.03,10,Red,sup,Pleata,oe:player:7fdedd3126915607d5c8f42f8239253,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Thresh,2141,1,2,5,10,19,13,1,0,0,0,0,0,0,0,0.5325,0.8968,0,0,3529,98.8977,0.0397365,411.0603,369.3881,68,1.9057,7,0.1962,22,90,2.5222,8983,4340,121.6254,0.0945238,8200,33,29,4,0.9248,2724,2624,15,2809,2296,3,-85,328,12,2,1,2,1,2,2,4477,4346,25,4317,3860,10,160,486,15,2,6,3,2,4,
ESPORTSTMNT03/1765213,complete,LCK,2021,0,2021/2/21 11:00,1,11.03,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Alistar,2240,0,0,6,3,9,17,0,0,0,0,0,0,0,0,0.2411,0.6964,0,0,3700,99.1071,0.0781036,489.9911,777.7768,63,1.6875,12,0.3214,20,121,3.2411,7328,2483,66.5089,0.0636175,7150,32,31,1,0.8571,2030,2834,12,2362,2698,14,-332,136,-2,0,0,0,0,0,0,3135,3920,16,3428,3563,22,-293,357,-6,0,2,0,0,1,
ESPORTSTMNT03/1765213,complete,LCK,2021,0,2021/2/21 11:00,1,11.03,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Thresh,2240,1,1,1,11,17,9,0,0,0,0,0,0,0,0,0.4554,0.6964,0,0,4256,114,0.0649077,232.4196,245.4375,79,2.1161,16,0.4286,28,113,3.0268,9281,4436,118.8214,0.0980287,8650,41,41,0,1.0982,2362,2698,14,2030,2834,12,332,-136,2,0,0,0,0,0,0,3428,3563,22,3135,3920,16,293,-357,6,0,1,1,0,2,
ESPORTSTMNT03/1765245,complete,LCK,2021,0,2021/2/21 12:49,2,11.03,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Alistar,1445,1,1,2,10,17,5,0,0,0,0,0,0,0,0,0.7059,0.9135,0,0,3776,156.7889,0.0597553,539.7093,478.6298,39,1.6194,7,0.2907,13,60,2.4913,6500,3277,136.0692,0.0999024,6075,28,28,0,1.1626,2244,2404,12,2090,2232,12,154,172,0,0,2,1,0,1,0,3969,3882,24,3159,3861,22,810,21,2,1,4,1,0,1,
ESPORTSTMNT03/1765245,complete,LCK,2021,0,2021/2/21 12:49,2,11.03,10,Red,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Nautilus,1445,0,0,4,2,5,17,0,0,0,0,0,0,0,0,0.2076,0.9135,0,0,2918,121.1626,0.0629503,503.3356,640.2768,27,1.1211,5,0.2076,11,42,1.7439,4897,1674,69.5087,0.0824393,4775,29,29,0,1.2042,2090,2232,12,2244,2404,12,-154,-172,0,0,1,0,0,2,1,3159,3861,22,3969,3882,24,-810,-21,-2,0,1,1,1,4,
ESPORTSTMNT03/1766665,complete,LCK,2021,0,2021/2/25 7:15,1,11.03,5,Blue,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Alistar,2146,0,0,3,6,8,14,0,0,0,0,0,0,0,0,0.2237,0.6151,0,0,3826,106.9711,0.0611759,435.9646,492.4977,68,1.9012,11,0.3075,23,99,2.7679,7155,2502,69.9534,0.0676265,6975,31,31,0,0.8667,1975,2216,10,2063,2022,14,-88,194,-4,0,0,0,0,0,0,3314,3694,18,3433,3809,21,-119,-115,-3,0,2,1,0,3,
ESPORTSTMNT03/1766665,complete,LCK,2021,0,2021/2/25 7:15,1,11.03,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Galio,2146,1,1,1,11,14,8,0,0,0,0,1,0,1,0,0.3914,0.6151,0,0,8328,232.8425,0.113263,395.1724,618.9003,69,1.9292,19,0.5312,25,109,3.0475,9260,4607,128.8071,0.0964446,9675,49,48,1,1.37,2063,2022,14,1975,2216,10,88,-194,4,0,0,0,0,0,0,3433,3809,21,3314,3694,18,119,115,3,0,3,0,0,2,
ESPORTSTMNT03/1757105,complete,LCK,2021,0,2021/2/25 8:48,2,11.03,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Neeko,2136,1,3,3,7,17,14,0,0,0,0,0,0,0,0,0.4775,0.8708,2,0,15112,424.4944,0.189366,381.8539,264.6348,62,1.7416,11,0.309,21,93,2.6124,9632,4999,140.4213,0.104335,7750,26,26,0,0.7303,2701,2902,8,2197,2465,17,504,437,-9,1,0,0,0,1,0,4108,4428,10,3312,3629,26,796,799,-16,2,1,0,0,1,
ESPORTSTMNT03/1757105,complete,LCK,2021,0,2021/2/25 8:48,2,11.03,10,Red,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Thresh,2136,0,0,5,5,14,17,0,0,0,0,1,0,1,0,0.3933,0.8708,0,2,4404,123.7079,0.0682621,413.9888,237.2753,87,2.4438,10,0.2809,20,107,3.0056,7169,2536,71.236,0.0629024,6850,34,34,0,0.9551,2197,2465,17,2701,2902,8,-504,-437,9,0,1,0,1,0,0,3312,3629,26,4108,4428,10,-796,-799,16,0,1,1,2,1,
ESPORTSTMNT03/1757109,complete,LCK,2021,0,2021/2/25 9:49,1,11.03,5,Blue,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Rakan,2642,1,1,6,13,16,17,0,0,0,0,1,0,1,0,0.3634,0.7494,0,0,10825,245.8365,0.100587,447.2975,481.1128,84,1.9076,30,0.6813,29,154,3.4974,10736,5071,115.1628,0.0995145,9750,31,31,0,0.704,2270,2509,4,2029,2766,16,241,-257,-12,0,0,0,0,0,0,3382,3830,10,3249,3982,30,133,-152,-20,0,1,0,0,0,
ESPORTSTMNT03/1757109,complete,LCK,2021,0,2021/2/25 9:49,1,11.03,10,Red,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Alistar,2642,0,1,3,9,17,16,0,0,0,0,0,0,0,1,0.3861,0.7494,0,0,7844,178.1378,0.0709376,676.2604,869.5231,91,2.0666,14,0.3179,29,120,2.7252,9448,3783,85.9122,0.0728362,9225,43,43,0,0.9765,2029,2766,16,2270,2509,4,-241,257,12,0,0,0,0,0,0,3249,3982,30,3382,3830,10,-133,152,20,0,0,1,0,1,
ESPORTSTMNT03/1757156,complete,LCK,2021,0,2021/2/25 11:42,2,11.03,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Nautilus,1923,0,1,6,8,13,18,0,0,0,0,0,0,0,0,0.4056,0.9672,0,0,4688,146.2715,0.0770736,610.6084,865.8034,50,1.5601,4,0.1248,19,74,2.3089,7132,2933,91.5133,0.0853714,7100,29,29,0,0.9048,2186,2755,13,2568,2652,13,-382,103,0,0,2,1,1,1,1,3446,4150,23,3712,4323,22,-266,-173,1,0,3,1,1,2,
ESPORTSTMNT03/1757156,complete,LCK,2021,0,2021/2/25 11:42,2,11.03,10,Red,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Rell,1923,1,2,4,15,18,13,0,0,0,0,1,1,0,0,0.5616,0.9672,0,0,7556,235.7566,0.105177,506.1466,860.8424,45,1.4041,6,0.1872,11,51,1.5913,8693,4494,140.2184,0.111461,7275,32,32,0,0.9984,2568,2652,13,2186,2755,13,382,-103,0,1,1,1,0,2,1,3712,4323,22,3446,4150,23,266,173,-1,1,2,2,0,3,
ESPORTSTMNT03/1757515,complete,LCK,2021,0,2021/2/26 6:07,1,11.03,5,Blue,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Alistar,1874,1,0,2,9,15,5,0,0,0,0,0,0,0,0,0.4803,0.6403,0,0,2912,93.2337,0.0604978,455.9552,277.428,52,1.6649,9,0.2882,20,70,2.2412,7292,3193,102.2305,0.0714014,6450,27,27,0,0.8645,2056,2914,15,2409,3110,5,-353,-196,10,0,0,0,1,0,0,3056,3695,20,3387,4643,9,-331,-948,11,0,0,1,1,0,
ESPORTSTMNT03/1757515,complete,LCK,2021,0,2021/2/26 6:07,1,11.03,10,Red,sup,Delight,oe:player:051ca2e31ba25123961b3df95fdef4c,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Rakan,1874,0,1,2,2,5,15,0,0,0,0,0,0,0,0,0.1601,0.6403,0,0,4295,137.5133,0.0969329,185.8271,224.8879,50,1.6009,19,0.6083,13,77,2.4653,6402,2303,73.7353,0.0755296,6025,23,23,0,0.7364,2409,3110,5,2056,2914,15,353,196,-10,1,0,0,0,0,0,3387,4643,9,3056,3695,20,331,948,-11,1,0,0,0,0,
ESPORTSTMNT03/1757538,complete,LCK,2021,0,2021/2/26 8:37,2,11.03,5,Blue,sup,Delight,oe:player:051ca2e31ba25123961b3df95fdef4c,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Rakan,1773,1,2,2,10,15,6,0,0,0,0,0,0,0,0,0.5076,0.7107,0,0,5792,196.0068,0.123761,224.467,321.286,55,1.8613,24,0.8122,17,91,3.0795,7834,3941,133.3672,0.111719,6625,28,28,0,0.9475,2396,2786,3,2040,2459,13,356,327,-10,0,2,0,0,0,1,3900,4842,7,2988,2975,16,912,1867,-9,1,4,1,0,1,
