gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT02_3158788,complete,LCK,2023,0,2023/2/22 11:34,2,13.03,7,Red,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Wukong,1888,0,1,2,0,5,8,0,0,0,0,0,0,0,0,0.1589,0.4131,0,0,5800,184.322,0.135267,690.7309,721.9068,0,0,22,0.6992,7,59,1.875,8186,4059,128.9936,0.150477,8065,158,35,123,5.0212,2755,3179,59,3286,3752,75,-531,-573,-16,0,0,0,0,0,0,4176,5272,93,4940,5617,112,-764,-345,-19,0,0,0,0,0,0
ESPORTSTMNT02_3161272,complete,LCK,2023,0,2023/2/23 8:07,1,13.03,2,Blue,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Vi,2227,1,5,1,6,17,6,0,0,0,0,1,1,0,0,0.458,0.6197,0,0,10744,289.4656,0.118556,799.6138,1612.3215,0,0,18,0.485,19,81,2.1823,13364,8545,230.22,0.172966,11725,208,25,183,5.604,3022,3625,60,3044,3539,74,-22,86,-14,0,0,0,0,0,0,5045,6231,98,4445,5418,112,600,813,-14,1,0,0,0,0,0
ESPORTSTMNT02_3161272,complete,LCK,2023,0,2023/2/23 8:07,1,13.03,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Sejuani,2227,0,1,3,3,6,17,0,0,0,0,0,0,0,0,0.1617,0.6197,0,0,11112,299.3803,0.141313,1125.2896,1349.2591,0,0,20,0.5388,14,73,1.9668,9802,4983,134.2524,0.142427,9550,184,40,144,4.9573,3044,3539,74,3022,3625,60,22,-86,14,0,0,0,0,0,0,4445,5418,112,5045,6231,98,-600,-813,14,0,0,0,1,0,0
ESPORTSTMNT02_3161348,complete,LCK,2023,0,2023/2/23 9:05,2,13.03,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Vi,2557,1,2,1,10,17,7,0,0,0,0,0,0,0,1,0.3989,0.5632,0,0,6538,153.4142,0.0716446,916.8713,1890.1995,0,0,36,0.8447,14,92,2.1588,15468,9976,234.0868,0.171474,14650,307,82,225,7.2038,2851,3557,65,3678,3843,68,-827,-286,-3,0,0,1,1,0,0,4620,5914,108,5753,6221,106,-1133,-307,2,0,1,1,2,0,0
ESPORTSTMNT02_3161348,complete,LCK,2023,0,2023/2/23 9:05,2,13.03,7,Red,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Nidalee,2557,0,2,2,2,7,17,0,0,0,0,1,1,0,0,0.1643,0.5632,0,0,17854,418.9441,0.213936,659.2491,686.4685,0,0,42,0.9855,9,145,3.4024,13854,8362,196.2143,0.187539,12325,257,72,185,6.0305,3678,3843,68,2851,3557,65,827,286,3,1,0,0,0,0,1,5753,6221,106,4620,5914,108,1133,307,-2,2,0,0,0,1,1
ESPORTSTMNT02_3160419,complete,LCK,2023,0,2023/2/23 10:09,3,13.03,2,Blue,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Lee Sin,1818,1,3,0,6,13,5,0,0,0,0,0,0,0,0,0.429,0.5941,1,0,9570,315.8416,0.13751,699.736,1259.3729,0,0,13,0.429,10,54,1.7822,12055,8071,266.3696,0.195869,10500,204,40,164,6.7327,3065,3456,66,3133,3688,73,-68,-232,-7,0,0,0,0,1,0,5182,5719,99,4479,5576,104,703,143,-5,0,2,0,0,1,1
ESPORTSTMNT02_3160419,complete,LCK,2023,0,2023/2/23 10:09,3,13.03,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Vi,1818,0,1,4,3,5,13,0,0,0,0,1,0,1,0,0.165,0.5941,0,1,5656,186.6667,0.105459,839.0099,1331.6832,0,0,13,0.429,10,45,1.4851,8584,4600,151.8152,0.166478,8350,166,19,147,5.4785,3133,3688,73,3065,3456,66,68,232,7,0,1,0,0,0,0,4479,5576,104,5182,5719,99,-703,-143,5,0,1,1,0,2,0
ESPORTSTMNT02_3161391,complete,LCK,2023,0,2023/2/23 11:40,1,13.03,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Wukong,1841,1,5,4,3,15,10,0,0,0,0,0,0,0,0,0.4889,0.8148,0,0,6820,222.2705,0.100452,912.6127,886.0511,0,0,13,0.4237,11,64,2.0858,11435,7404,241.3036,0.189496,10775,164,23,141,5.3449,3152,3082,60,3419,3072,58,-267,10,2,1,0,1,2,1,0,5073,5277,94,4804,5265,94,269,12,0,1,0,1,2,1,0
ESPORTSTMNT02_3161391,complete,LCK,2023,0,2023/2/23 11:40,1,13.03,7,Red,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Vi,1841,0,3,3,5,10,15,0,0,0,0,1,0,1,0,0.3259,0.8148,0,0,7950,259.0983,0.147004,756.4041,1337.4362,0,0,14,0.4563,15,58,1.8903,9473,5442,177.3601,0.178326,9175,167,24,143,5.4427,3419,3072,58,3152,3082,60,267,-10,-2,2,1,0,1,0,1,4804,5265,94,5073,5277,94,-269,-12,0,2,1,0,1,0,1
ESPORTSTMNT02_3162355,complete,LCK,2023,0,2023/2/23 12:33,2,13.03,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Sejuani,1665,0,4,3,6,12,24,0,0,0,0,0,0,0,0,0.4324,1.2973,0,0,9485,341.8018,0.162687,960.6847,1447.1351,0,0,15,0.5405,18,52,1.8739,9330,5658,203.8919,0.203291,9525,158,46,112,5.6937,3475,3777,63,3819,3461,59,-344,316,4,1,3,2,1,4,1,5757,6178,103,5850,5845,97,-93,333,6,3,3,2,3,4,1
ESPORTSTMNT02_3162355,complete,LCK,2023,0,2023/2/23 12:33,2,13.03,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Lee Sin,1665,1,8,3,11,24,12,2,0,0,0,0,0,0,0,0.8649,1.2973,0,0,14627,527.0991,0.189996,1189.0811,1080.036,0,0,10,0.3604,9,47,1.6937,12509,8837,318.4505,0.211094,10325,162,28,134,5.8378,3819,3461,59,3475,3777,63,344,-316,-4,1,4,1,1,3,2,5850,5845,97,5757,6178,103,93,-333,-6,3,4,1,3,3,2
ESPORTSTMNT02_3160953,complete,LCK,2023,0,2023/2/24 8:07,1,13.03,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Sejuani,1567,1,2,0,12,16,5,1,0,0,0,1,0,1,0,0.6126,0.8041,0,0,11040,422.7186,0.144529,1021.2636,1213.0568,0,0,11,0.4212,10,47,1.7996,10346,6874,263.2036,0.185989,8350,167,24,143,6.3944,3335,3766,66,2946,3292,64,389,474,2,0,1,0,0,0,0,5322,6344,108,4879,5561,97,443,783,11,0,3,0,1,0,0
ESPORTSTMNT02_3160953,complete,LCK,2023,0,2023/2/24 8:07,1,13.03,7,Red,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Vi,1567,0,4,2,1,5,16,0,0,0,0,0,0,0,0,0.1914,0.8041,0,0,6303,241.3401,0.123247,911.9081,1252.993,0,0,9,0.3446,12,40,1.5316,8623,5151,197.2304,0.230503,8500,144,20,124,5.5137,2946,3292,64,3335,3766,66,-389,-474,-2,0,0,0,0,1,0,4879,5561,97,5322,6344,108,-443,-783,-11,1,0,0,0,3,0
ESPORTSTMNT02_3160975,complete,LCK,2023,0,2023/2/24 8:55,2,13.03,2,Blue,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Wukong,1629,0,1,3,1,4,15,0,0,0,0,0,0,0,1,0.1473,0.6998,0,0,6632,244.2726,0.148052,857.3481,673.5175,0,0,9,0.3315,10,47,1.7311,7313,3714,136.7956,0.154546,6900,118,11,107,4.3462,2934,3397,65,2830,3014,64,104,383,1,0,0,0,0,0,0,4027,4331,71,4964,5578,97,-937,-1247,-26,1,0,1,1,1,1
ESPORTSTMNT02_3160975,complete,LCK,2023,0,2023/2/24 8:55,2,13.03,7,Red,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Vi,1629,1,4,1,8,15,4,0,0,0,0,1,0,1,0,0.5525,0.6998,0,0,9915,365.1934,0.154245,844.7514,1184.3831,0,0,7,0.2578,6,33,1.2155,10009,6410,236.0958,0.168075,9150,154,8,146,5.6722,2830,3014,64,2934,3397,65,-104,-383,-1,0,0,0,0,0,0,4964,5578,97,4027,4331,71,937,1247,26,1,1,1,1,0,1
ESPORTSTMNT02_3160991,complete,LCK,2023,0,2023/2/24 10:36,1,13.03,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Lee Sin,2190,1,5,2,7,21,9,0,0,0,0,0,0,0,0,0.5753,0.7945,0,0,13966,382.6301,0.132046,872.6575,1111.5068,0,0,15,0.411,15,75,2.0548,13051,8308,227.6164,0.177176,11825,208,33,175,5.6986,2672,2726,53,3513,3505,62,-841,-779,-9,0,0,0,1,0,0,4253,5433,94,5292,5219,95,-1039,214,-1,0,0,0,1,0,0
ESPORTSTMNT02_3160991,complete,LCK,2023,0,2023/2/24 10:36,1,13.03,7,Red,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Wukong,2190,0,4,5,2,8,21,0,0,0,0,1,1,0,0,0.2192,0.7945,0,0,9377,256.9041,0.1249,1027.1507,926.5205,0,0,36,0.9863,15,78,2.137,12569,7826,214.411,0.209863,12625,207,54,153,5.6712,3513,3505,62,2672,2726,53,841,779,9,1,0,0,0,0,0,5292,5219,95,4253,5433,94,1039,-214,1,1,0,0,0,0,0
ESPORTSTMNT02_3163043,complete,LCK,2023,0,2023/2/24 11:35,2,13.03,2,Blue,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Wukong,2335,0,4,4,7,11,25,0,0,0,0,0,0,0,0,0.2827,0.9251,0,0,16738,430.0985,0.171011,1134.2441,1026.1927,0,0,26,0.6681,14,85,2.1842,12919,7880,202.4839,0.178875,13350,205,31,174,5.2677,3567,3516,67,2895,2916,58,672,600,9,1,1,0,0,1,1,5493,5496,98,4683,6066,98,810,-570,0,2,1,0,0,4,1
ESPORTSTMNT02_3163043,complete,LCK,2023,0,2023/2/24 11:35,2,13.03,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Sejuani,2335,1,1,5,16,25,11,0,0,0,0,0,0,0,0,0.6424,0.9251,0,0,16026,411.803,0.146683,1232.1713,1498.2784,0,0,18,0.4625,20,80,2.0557,11839,6800,174.7323,0.131895,11950,177,34,143,4.5482,2895,2916,58,3567,3516,67,-672,-600,-9,0,1,1,1,1,0,4683,6066,98,5493,5496,98,-810,570,0,0,4,1,2,1,0
ESPORTSTMNT02_3163421,complete,LCK,2023,0,2023/2/25 6:04,1,13.03,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Vi,1433,1,2,1,4,13,2,0,0,0,0,1,0,1,0,0.5443,0.6281,0,0,5231,219.023,0.119563,741.1026,953.0077,0,0,12,0.5024,5,45,1.8842,8929,5730,239.9163,0.170765,7625,135,18,117,5.6525,3536,3276,60,2800,2891,57,736,385,3,1,1,0,0,0,0,5079,5124,89,3758,4151,73,1321,973,16,1,2,0,0,0,0
ESPORTSTMNT02_3163421,complete,LCK,2023,0,2023/2/25 6:04,1,13.03,7,Red,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Wukong,1433,0,1,3,1,2,13,0,0,0,0,0,0,0,0,0.0837,0.6281,0,0,3853,161.3259,0.12399,843.3496,608.374,0,0,6,0.2512,5,29,1.2142,6329,3130,131.0537,0.163456,6225,116,9,107,4.8569,2800,2891,57,3536,3276,60,-736,-385,-3,0,0,0,1,1,0,3758,4151,73,5079,5124,89,-1321,-973,-16,0,0,0,1,2,0
ESPORTSTMNT02_3164423,complete,LCK,2023,0,2023/2/25 6:51,2,13.03,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Vi,1629,1,5,1,8,18,9,0,0,0,0,0,0,0,0,0.663,0.9945,0,0,10311,379.779,0.137165,812.744,1099.2634,0,0,3,0.1105,8,35,1.2891,10611,7012,258.2689,0.179519,9050,163,14,149,6.0037,3035,3432,66,3396,3218,53,-361,214,13,0,1,0,1,0,1,4646,5628,103,4716,4741,70,-70,887,33,0,3,1,1,2,3
ESPORTSTMNT02_3164423,complete,LCK,2023,0,2023/2/25 6:51,2,13.03,7,Red,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Wukong,1629,0,2,7,3,9,18,0,0,0,0,1,1,0,0,0.3315,0.9945,0,0,8282,305.046,0.174017,1002.0258,799.8895,0,0,9,0.3315,9,44,1.6206,8089,4490,165.3775,0.16599,7885,116,14,102,4.2726,3396,3218,53,3035,3432,66,361,-214,-13,1,0,1,0,1,0,4716,4741,70,4646,5628,103,70,-887,-33,1,2,3,0,3,1
ESPORTSTMNT02_3163473,complete,LCK,2023,0,2023/2/25 8:37,1,13.03,2,Blue,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Sejuani,3107,1,1,2,14,20,10,0,0,0,0,0,0,0,0,0.3862,0.5793,0,0,15429,297.953,0.108374,1042.7293,1559.2276,0,0,44,0.8497,21,106,2.047,14623,8009,154.6637,0.125673,12375,239,81,158,4.6154,3076,3326,61,3118,3702,77,-42,-376,-16,0,0,0,0,0,0,4627,5723,97,4641,5259,98,-14,464,-1,0,1,0,0,1,0
ESPORTSTMNT02_3163473,complete,LCK,2023,0,2023/2/25 8:37,1,13.03,7,Red,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Wukong,3107,0,0,5,4,10,20,0,0,0,0,1,0,1,0,0.1931,0.5793,0,0,6184,119.4207,0.0500316,944.4738,820.2253,0,0,19,0.3669,27,88,1.6994,15686,9072,175.1915,0.148871,15575,280,48,232,5.4071,3118,3702,77,3076,3326,61,42,376,16,0,0,0,0,0,0,4641,5259,98,4627,5723,97,14,-464,1,0,1,0,0,1,0
ESPORTSTMNT02_3164479,complete,LCK,2023,0,2023/2/25 9:52,2,13.03,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Vi,2407,1,4,1,11,24,10,0,0,0,0,0,0,0,0,0.5983,0.8475,0,0,13807,344.1712,0.103851,869.3145,1709.2896,0,0,17,0.4238,12,71,1.7698,14703,9517,237.2331,0.180373,13350,239,39,200,5.9576,3547,4023,64,2919,3238,68,628,785,-4,2,1,0,0,0,0,5580,6454,102,4656,5290,98,924,1164,4,2,1,0,1,0,0
ESPORTSTMNT02_3164479,complete,LCK,2023,0,2023/2/25 9:52,2,13.03,7,Red,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Sejuani,2407,0,1,3,5,10,24,0,0,0,0,0,0,0,0,0.2493,0.8475,0,0,10213,254.5825,0.119233,1292.1064,1439.5015,0,0,28,0.698,22,57,1.4209,11288,6102,152.1064,0.152738,10950,225,68,157,5.6086,2919,3238,68,3547,4023,64,-628,-785,4,0,0,0,2,1,0,4656,5290,98,5580,6454,102,-924,-1164,-4,1,0,0,2,1,0
ESPORTSTMNT02_3163529,complete,LCK,2023,0,2023/2/25 10:55,3,13.03,2,Blue,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Vi,1783,0,2,6,3,7,20,0,0,0,0,0,0,0,0,0.2356,0.8749,0,0,5850,196.8592,0.0983425,858.037,943.9148,0,0,7,0.2356,13,42,1.4133,8611,4698,158.0931,0.160841,8400,126,8,118,4.24,3094,3044,56,3169,3047,60,-75,-3,-4,1,0,1,1,0,0,4981,5508,85,5497,6317,105,-516,-809,-20,1,1,2,3,1,0
ESPORTSTMNT02_3163529,complete,LCK,2023,0,2023/2/25 10:55,3,13.03,7,Red,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Wukong,1783,1,4,2,10,19,8,1,0,0,0,1,1,0,0,0.6394,0.8749,0,0,10715,360.5721,0.153514,947.0443,804.7336,0,0,10,0.3365,9,49,1.6489,10463,6550,220.415,0.170729,9425,156,21,135,5.2496,3169,3047,60,3094,3044,56,75,3,4,1,0,0,1,0,1,5497,6317,105,4981,5508,85,516,809,20,3,1,0,1,1,2
ESPORTSTMNT02_3165696,complete,LCK,2023,0,2023/2/26 6:05,1,13.03,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Sejuani,2563,1,1,2,10,13,7,0,0,0,0,0,0,0,0,0.3043,0.4682,0,0,20198,472.8365,0.173828,1067.8502,1825.1892,0,0,17,0.398,21,80,1.8728,13449,7945,185.993,0.159901,12725,220,41,179,5.1502,3095,3430,69,2993,3268,67,102,162,2,0,0,0,0,0,0,4830,5524,103,4788,5264,102,42,260,1,0,1,0,1,0,1
ESPORTSTMNT02_3165696,complete,LCK,2023,0,2023/2/26 6:05,1,13.03,7,Red,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Vi,2563,0,2,2,3,7,13,0,0,0,0,1,1,0,0,0.1639,0.4682,0,0,11328,265.1892,0.116654,738.096,1454.2801,0,0,30,0.7023,20,113,2.6453,11909,6405,149.9415,0.1556,10800,217,34,183,5.08,2993,3268,67,3095,3430,69,-102,-162,-2,0,0,0,0,0,0,4788,5264,102,4830,5524,103,-42,-260,-1,1,0,1,0,1,0
ESPORTSTMNT02_3164832,complete,LCK,2023,0,2023/2/26 7:12,2,13.03,2,Blue,jng,Juhan,oe:player:3ee0c18b85e7bb8eaad86d58498e27d,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Sejuani,1982,1,0,1,11,14,7,0,0,0,0,0,0,0,1,0.4238,0.6357,0,0,9673,292.8254,0.124097,1215.2573,1416.2059,0,0,20,0.6054,15,88,2.664,11133,6814,206.2765,0.153708,9625,181,37,144,5.4793,2762,3394,61,3123,3226,54,-361,168,7,0,0,1,0,1,0,4487,5493,93,4997,5325,91,-510,168,2,0,3,1,0,2,2
ESPORTSTMNT02_3164832,complete,LCK,2023,0,2023/2/26 7:12,2,13.03,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Vi,1982,0,2,3,2,7,14,0,0,0,0,1,0,1,0,0.2119,0.6357,0,0,8239,249.4147,0.158567,792.8052,1381.7861,0,0,16,0.4844,12,55,1.665,9859,5540,167.7094,0.176355,9650,155,24,131,4.6922,3123,3226,54,2762,3394,61,361,-168,-7,0,1,0,0,0,1,4997,5325,91,4487,5493,93,510,-168,-2,0,2,2,0,3,1
ESPORTSTMNT02_3163849,complete,LCK,2023,0,2023/2/26 8:06,3,13.03,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Vi,2788,0,3,7,11,15,23,0,0,0,0,0,0,0,0,0.3228,0.8178,0,0,11291,242.9914,0.0918162,951.0689,2272.5108,0,0,27,0.5811,18,100,2.1521,15184,9221,198.4433,0.202526,14700,244,61,183,5.2511,2938,3430,69,3416,3398,64,-478,32,5,0,0,0,0,1,0,4574,5647,102,4811,5201,92,-237,446,10,0,3,1,0,3,0
ESPORTSTMNT02_3163849,complete,LCK,2023,0,2023/2/26 8:06,3,13.03,7,Red,jng,Juhan,oe:player:3ee0c18b85e7bb8eaad86d58498e27d,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Sejuani,2788,1,1,2,16,23,15,0,0,0,0,1,0,1,0,0.495,0.8178,0,0,18303,393.8953,0.134395,1059.2539,1765.6958,0,0,30,0.6456,24,120,2.5825,14375,8412,181.033,0.1503,13700,208,54,154,4.4763,3416,3398,64,2938,3430,69,478,-32,-5,0,1,0,0,0,0,4811,5201,92,4574,5647,102,237,-446,-10,0,3,0,0,3,1
ESPORTSTMNT02_3163865,complete,LCK,2023,0,2023/2/26 10:00,1,13.03,2,Blue,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Nidalee,1751,1,3,1,2,5,2,0,0,0,0,1,1,0,0,0.1713,0.2399,0,0,14213,487.0246,0.192348,640.9138,523.8264,0,0,22,0.7539,11,116,3.9749,10444,6596,226.0194,0.19614,8975,176,35,141,6.0308,3322,3330,59,2751,3080,53,571,250,6,1,0,1,0,1,0,4788,5257,92,4142,5563,91,646,-306,1,1,0,1,0,1,0
ESPORTSTMNT02_3163865,complete,LCK,2023,0,2023/2/26 10:00,1,13.03,7,Red,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Wukong,1751,0,0,1,1,2,5,0,0,0,0,0,0,0,0,0.0685,0.2399,0,0,4529,155.1913,0.141068,861.4849,705.1628,0,0,12,0.4112,12,41,1.4049,7725,3877,132.8498,0.157107,7450,155,23,132,5.3113,2751,3080,53,3322,3330,59,-571,-250,-6,0,1,0,1,0,1,4142,5563,91,4788,5257,92,-646,306,-1,0,1,0,1,0,1
ESPORTSTMNT02_3164896,complete,LCK,2023,0,2023/2/26 10:52,2,13.03,2,Blue,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Sejuani,1762,0,2,3,1,3,18,0,0,0,0,0,0,0,0,0.1022,0.7151,0,0,7829,266.5948,0.124499,1173.5414,1023.9841,0,0,16,0.5448,11,50,1.7026,8836,4966,169.1033,0.174656,8925,175,30,145,5.9591,3126,3213,63,4439,3230,46,-1313,-17,17,1,0,1,5,0,1,4886,5320,91,5687,4646,69,-801,674,22,2,1,1,5,0,2
ESPORTSTMNT02_3164896,complete,LCK,2023,0,2023/2/26 10:52,2,13.03,7,Red,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Vi,1762,1,7,2,8,18,4,0,0,0,0,1,1,0,0,0.6129,0.7151,0,0,14166,482.3837,0.220489,715.8116,1573.7911,0,0,12,0.4086,8,54,1.8388,11208,7338,249.8751,0.19819,10200,141,18,123,4.8014,4439,3230,46,3126,3213,63,1313,17,-17,5,0,1,1,0,1,5687,4646,69,4886,5320,91,801,-674,-22,5,0,2,2,1,1
ESPORTSTMNT03_3111569,complete,LCK,2023,0,2023/3/1 8:06,1,13.04,2,Blue,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Sejuani,1300,0,1,2,1,2,12,0,0,0,0,1,1,0,0,0.0923,0.6462,0,0,4531,209.1231,0.176668,727.2923,697.6154,9,0.4154,9,0.4154,9,38,1.7538,6872,3944,182.0308,0.199777,6575,120,15,105,5.5385,3444,3385,59,3241,2917,57,203,468,2,1,0,1,1,1,0,5411,5980,101,5251,5957,93,160,23,8,1,1,1,2,1,0
ESPORTSTMNT03_3111569,complete,LCK,2023,0,2023/3/1 8:06,1,13.04,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Lee Sin,1300,1,3,0,3,12,2,0,0,0,0,0,0,0,0,0.5538,0.6462,0,0,5149,237.6462,0.14066,878.7231,809.1692,11,0.5077,6,0.2769,4,31,1.4308,8468,5540,255.6923,0.175953,7150,140,19,121,6.4615,3241,2917,57,3444,3385,59,-203,-468,-2,1,1,0,1,0,1,5251,5957,93,5411,5980,101,-160,-23,-8,2,1,0,1,1,1
ESPORTSTMNT03_3113604,complete,LCK,2023,0,2023/3/1 8:52,2,13.04,2,Blue,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Maokai,1744,0,1,5,7,10,23,0,0,0,0,0,0,0,1,0.344,1.1353,0,1,15361,528.4748,0.255991,1255.9404,947.305,12,0.4128,8,0.2752,10,36,1.2385,9673,5840,200.9174,0.187823,9325,154,27,127,5.2982,3064,2830,53,3021,3041,52,43,-211,1,1,0,2,0,3,0,5069,5695,87,5483,5625,93,-414,70,-6,1,2,2,1,3,0
ESPORTSTMNT03_3113604,complete,LCK,2023,0,2023/3/1 8:52,2,13.04,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Elise,1744,1,3,1,11,23,10,0,0,0,0,0,0,0,0,0.7913,1.1353,1,0,10496,361.1009,0.12134,672.1789,518.1881,28,0.9633,18,0.6193,6,89,3.0619,11252,7419,255.2408,0.167026,9450,159,32,127,5.4702,3021,3041,52,3064,2830,53,-43,211,-1,0,3,0,1,0,2,5483,5625,93,5069,5695,87,414,-70,6,1,3,0,1,2,2
