gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT01_2783459,complete,LCK,2022,0,2022/3/11 12:45,2,12.04,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Twisted Fate,2031,1,1,0,7,17,1,0,0,0,0,0,0,0,0,0.5022,0.5318,1,0,10055,297.0458,0.171898,275.4505,186.5583,10,0.2954,15,0.4431,8,48,1.418,14950,10531,311.1078,0.230195,13150,292,276,16,8.6263,4014,4999,99,3463,5119,103,551,-120,-4,0,1,0,0,0,0,6586,7645,155,5516,7828,162,1070,-183,-7,1,2,0,1,0,0
ESPORTSTMNT04_2210408,complete,LCK,2022,0,2022/3/12 6:43,1,12.04,3,Blue,mid,Ten10,oe:player:22b6f6057ca1b2f7a0cdf1b9a8de831,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Ahri,1772,0,0,3,4,5,19,0,0,0,0,0,0,0,0,0.1693,0.8126,0,0,10964,371.2415,0.314596,417.5959,207.1219,26,0.8804,11,0.3725,10,57,1.93,9977,6087,206.1061,0.219503,9250,244,244,0,8.2619,3520,5068,91,3278,4560,89,242,508,2,0,2,0,0,0,2,5457,8230,147,5177,7383,144,280,847,3,0,2,0,0,2,2
ESPORTSTMNT04_2210408,complete,LCK,2022,0,2022/3/12 6:43,1,12.04,8,Red,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Ryze,1772,1,1,3,10,19,5,0,0,0,0,0,0,0,0,0.6433,0.8126,0,0,8488,287.4041,0.140929,381.298,290.1806,14,0.474,5,0.1693,9,25,0.8465,11771,7881,266.851,0.182921,10175,269,258,11,9.1084,3278,4560,89,3520,5068,91,-242,-508,-2,0,0,2,0,2,0,5177,7383,144,5457,8230,147,-280,-847,-3,0,2,2,0,2,0
ESPORTSTMNT04_2210426,complete,LCK,2022,0,2022/3/12 8:39,2,12.04,3,Blue,mid,Ten10,oe:player:22b6f6057ca1b2f7a0cdf1b9a8de831,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Ahri,2068,0,1,3,7,12,18,0,0,0,0,0,0,0,0,0.3482,0.8704,0,0,11554,335.2224,0.188877,494.6518,346.7118,38,1.1025,22,0.6383,14,77,2.234,11849,7355,213.3946,0.195077,11620,271,271,0,7.8627,3551,4752,91,3114,4285,83,437,467,8,1,0,0,0,1,0,5417,7562,142,5014,7530,146,403,32,-4,1,0,0,0,1,0
ESPORTSTMNT04_2210426,complete,LCK,2022,0,2022/3/12 8:39,2,12.04,8,Red,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Ryze,2068,1,3,1,10,18,12,0,0,0,0,1,0,1,0,0.5222,0.8704,0,0,17565,509.6228,0.207328,392.3791,442.9497,20,0.5803,10,0.2901,11,34,0.9865,14368,9874,286.4797,0.21576,13325,327,311,16,9.4874,3114,4285,83,3551,4752,91,-437,-467,-8,0,1,0,1,0,0,5014,7530,146,5417,7562,142,-403,-32,4,0,1,0,1,0,0
ESPORTSTMNT04_2210427,complete,LCK,2022,0,2022/3/12 9:41,1,12.04,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,LeBlanc,1748,0,0,2,2,2,12,0,0,0,0,0,0,0,0,0.0686,0.4805,0,0,7328,251.5332,0.229244,440.7666,258.1579,23,0.7895,14,0.4805,6,38,1.3043,9546,5704,195.7895,0.229618,9785,260,252,8,8.9245,3241,5028,92,3537,4869,102,-296,159,-10,0,0,0,0,0,0,5278,8125,157,5529,7571,159,-251,554,-2,0,0,0,0,0,0
ESPORTSTMNT04_2210427,complete,LCK,2022,0,2022/3/12 9:41,1,12.04,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Ahri,1748,1,2,0,4,12,2,0,0,0,0,0,0,0,0,0.4119,0.4805,0,0,11594,397.9634,0.200762,341.8078,197.643,28,0.9611,20,0.6865,5,63,2.1625,11922,8080,277.3455,0.20098,10725,286,263,23,9.8169,3537,4869,102,3241,5028,92,296,-159,10,0,0,0,0,0,0,5529,7571,159,5278,8125,157,251,-554,2,0,0,0,0,0,0
ESPORTSTMNT04_2210446,complete,LCK,2022,0,2022/3/12 11:38,2,12.04,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Ahri,2584,0,5,6,5,15,25,1,0,0,0,0,0,0,0,0.3483,0.9288,0,0,16242,377.1362,0.163346,491.5867,179.582,32,0.743,11,0.2554,17,57,1.3235,15380,9833,228.3204,0.21753,15425,290,286,4,6.7337,3330,4705,93,3889,4781,101,-559,-76,-8,0,0,0,1,0,0,5264,7472,146,7025,7782,148,-1761,-310,-2,0,0,1,5,0,0
ESPORTSTMNT04_2210446,complete,LCK,2022,0,2022/3/12 11:38,2,12.04,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Vex,2584,1,13,3,10,25,15,2,1,0,0,1,1,0,0,0.5805,0.9288,0,0,31860,739.7833,0.296193,436.2074,459.822,29,0.6734,21,0.4876,2,78,1.8111,20768,15221,353.4288,0.275688,20050,363,309,54,8.4288,3889,4781,101,3330,4705,93,559,76,8,1,0,0,0,0,0,7025,7782,148,5264,7472,146,1761,310,2,5,0,0,0,0,1
ESPORTSTMNT04_2210465,complete,LCK,2022,0,2022/3/13 7:29,1,12.04,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ahri,1145,1,3,1,5,19,4,0,0,0,0,0,0,0,0,0.9956,1.2052,0,0,10566,553.6769,0.224512,453.5895,164.4367,9,0.4716,4,0.2096,4,18,0.9432,8397,5786,303.1965,0.182327,7050,178,171,7,9.3275,3317,4882,90,3277,4951,87,40,-69,3,0,0,0,0,0,0,6381,7863,145,4724,7337,126,1657,526,19,2,2,0,0,1,1
ESPORTSTMNT04_2210465,complete,LCK,2022,0,2022/3/13 7:29,1,12.04,8,Red,mid,Feisty,oe:player:d1ae0e2f9f3ac1e0e0cdcb86504ca77,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Galio,1145,0,0,2,2,4,19,0,0,0,0,0,0,0,0,0.2096,1.2052,0,0,5236,274.3755,0.22316,559.0742,568.5066,7,0.3668,2,0.1048,3,13,0.6812,5813,3202,167.7904,0.201042,5860,148,148,0,7.7555,3277,4951,87,3317,4882,90,-40,69,-3,0,0,0,0,0,0,4724,7337,126,6381,7863,145,-1657,-526,-19,0,1,1,2,2,0
ESPORTSTMNT04_2210474,complete,LCK,2022,0,2022/3/13 8:27,2,12.04,3,Blue,mid,Feisty,oe:player:d1ae0e2f9f3ac1e0e0cdcb86504ca77,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Vex,1194,0,2,3,2,4,22,0,0,0,0,0,0,0,0,0.201,1.3065,0,0,8500,427.1357,0.271453,467.7889,277.5879,11,0.5528,5,0.2513,5,17,0.8543,7787,5076,255.0754,0.319319,7475,171,171,0,8.593,3203,4392,86,4115,4955,100,-912,-563,-14,0,0,1,1,1,0,4987,7117,140,6844,7820,159,-1857,-703,-19,0,2,1,1,1,0
ESPORTSTMNT04_2210474,complete,LCK,2022,0,2022/3/13 8:27,2,12.04,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ahri,1194,1,2,1,5,22,4,0,0,0,0,0,0,0,0,1.1055,1.3065,0,0,7279,365.7789,0.157139,412.3116,161.1055,16,0.804,7,0.3518,5,30,1.5075,9110,6399,321.5578,0.193938,8975,195,195,0,9.799,4115,4955,100,3203,4392,86,912,563,14,1,1,0,0,0,1,6844,7820,159,4987,7117,140,1857,703,19,1,1,0,0,2,1
ESPORTSTMNT04_2210486,complete,LCK,2022,0,2022/3/13 10:24,1,12.04,3,Blue,mid,ZEKA,oe:player:54cfc6c3d11e0b534fd0958653bb240,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Twisted Fate,2044,0,0,2,0,0,14,0,0,0,0,0,0,0,1,0,0.411,0,1,11479,336.9569,0.239305,490.4501,253.5323,17,0.499,10,0.2935,6,33,0.9687,11038,6593,193.5323,0.210351,10700,249,245,4,7.3092,3236,4323,77,3732,4814,85,-496,-491,-8,0,0,1,1,1,0,5164,7034,130,5845,7842,149,-681,-808,-19,0,0,1,1,1,0
ESPORTSTMNT04_2210486,complete,LCK,2022,0,2022/3/13 10:24,1,12.04,8,Red,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,LeBlanc,2044,1,6,0,3,14,0,0,0,0,0,1,0,1,0,0.411,0.411,1,0,27095,795.3523,0.365985,545.1076,382.3973,18,0.5284,12,0.3523,2,51,1.4971,14579,10134,297.4755,0.249191,13100,301,281,20,8.8356,3732,4814,85,3236,4323,77,496,491,8,1,1,0,0,0,1,5845,7842,149,5164,7034,130,681,808,19,1,1,0,0,0,1
ESPORTSTMNT04_2210500,complete,LCK,2022,0,2022/3/13 11:43,2,12.04,3,Blue,mid,ZEKA,oe:player:54cfc6c3d11e0b534fd0958653bb240,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Akali,2458,1,4,2,5,16,11,0,0,0,0,1,1,0,0,0.3906,0.6591,1,0,9751,238.0228,0.16418,705.0122,402.8641,13,0.3173,15,0.3662,9,39,0.952,17471,12181,297.3393,0.243323,15475,378,361,17,9.227,3713,4390,77,3488,4218,86,225,172,-9,2,0,0,1,0,1,5785,7592,129,5815,7276,148,-30,316,-19,3,0,0,2,1,1
ESPORTSTMNT04_2210500,complete,LCK,2022,0,2022/3/13 11:43,2,12.04,8,Red,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Vex,2458,0,3,4,6,11,16,0,0,0,0,0,0,0,1,0.2685,0.6591,0,1,23281,568.2913,0.274365,335.2482,275.1993,29,0.7079,10,0.2441,8,50,1.2205,14165,8875,216.6395,0.219836,14350,315,311,4,7.6892,3488,4218,86,3713,4390,77,-225,-172,9,1,0,1,2,0,0,5815,7276,148,5785,7592,129,30,-316,19,2,1,1,3,0,0
ESPORTSTMNT04_2210501,complete,LCK,2022,0,2022/3/13 12:49,3,12.04,3,Blue,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,LeBlanc,1867,0,1,2,2,6,14,0,0,0,0,0,0,0,0,0.1928,0.6427,0,1,16399,527.0166,0.310935,874.7402,414.4403,22,0.707,6,0.1928,11,35,1.1248,11078,6994,224.767,0.248325,10625,260,248,12,8.3557,3224,4479,83,3396,4347,86,-172,132,-3,0,1,0,0,0,0,4867,7078,130,6364,7307,140,-1497,-229,-10,0,2,1,2,1,0
ESPORTSTMNT04_2210501,complete,LCK,2022,0,2022/3/13 12:49,3,12.04,8,Red,mid,ZEKA,oe:player:54cfc6c3d11e0b534fd0958653bb240,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Vex,1867,1,5,0,3,14,6,0,0,0,0,0,0,0,0,0.4499,0.6427,1,0,25208,810.1125,0.338858,377.5469,270.2089,23,0.7392,12,0.3856,6,54,1.7354,13709,9625,309.3198,0.242604,12900,264,251,13,8.4842,3396,4347,86,3224,4479,83,172,-132,3,0,0,0,0,1,0,6364,7307,140,4867,7078,130,1497,229,10,2,1,0,0,2,1
ESPORTSTMNT02_2661657,complete,LCK,2022,0,2022/3/16 7:32,1,12.05,3,Blue,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Ahri,2234,1,1,1,10,15,7,0,0,0,0,0,0,0,0,0.4029,0.5909,0,0,15718,422.1486,0.217084,356.6965,227.0278,32,0.8594,11,0.2954,14,61,1.6383,12907,8074,216.8487,0.176844,12485,270,262,8,7.2516,3073,4757,82,3417,4715,88,-344,42,-6,0,0,0,0,1,0,5015,7847,143,5286,7574,147,-271,273,-4,0,0,0,0,1,0
ESPORTSTMNT02_2661657,complete,LCK,2022,0,2022/3/16 7:32,1,12.05,8,Red,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Vex,2234,0,0,2,5,7,15,0,0,0,0,0,0,0,0,0.188,0.5909,0,0,10356,278.1379,0.168308,354.6822,236.5622,24,0.6446,10,0.2686,15,47,1.2623,11955,7122,191.2802,0.198125,11725,282,282,0,7.5739,3417,4715,88,3073,4757,82,344,-42,6,0,1,0,0,0,0,5286,7574,147,5015,7847,143,271,-273,4,0,1,0,0,0,0
ESPORTSTMNT02_2661670,complete,LCK,2022,0,2022/3/16 8:47,2,12.05,3,Blue,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Viktor,2023,1,2,2,5,14,11,0,0,0,0,0,0,0,0,0.4152,0.7118,1,0,19449,576.8364,0.266772,346.6238,333.4553,25,0.7415,12,0.3559,16,60,1.7795,13872,9469,280.8403,0.224601,13150,290,282,8,8.6011,3449,4900,97,3306,4800,93,143,100,4,0,0,0,0,0,0,5464,7975,160,5196,7799,150,268,176,10,0,0,0,0,0,0
ESPORTSTMNT02_2661670,complete,LCK,2022,0,2022/3/16 8:47,2,12.05,8,Red,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Orianna,2023,0,0,4,7,10,14,0,0,0,0,0,0,0,0,0.2966,0.7118,0,1,11045,327.5828,0.201595,489.0163,288.2847,22,0.6525,6,0.178,11,37,1.0974,11780,7377,218.7939,0.211435,10575,303,291,12,8.9867,3306,4800,93,3449,4900,97,-143,-100,-4,0,0,0,0,0,0,5196,7799,150,5464,7975,160,-268,-176,-10,0,0,0,0,0,0
ESPORTSTMNT02_2661674,complete,LCK,2022,0,2022/3/16 9:47,3,12.05,3,Blue,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Twisted Fate,1553,0,0,3,2,3,19,0,0,0,0,0,0,0,0,0.1159,0.85,0,0,6236,240.9272,0.171776,478.0683,231.3844,9,0.3477,3,0.1159,6,20,0.7727,8897,5453,210.6761,0.262134,8175,203,199,4,7.8429,3493,4492,88,3322,4936,92,171,-444,-4,0,0,0,0,0,0,5089,6210,121,6171,7494,139,-1082,-1284,-18,0,1,1,3,1,0
ESPORTSTMNT02_2661674,complete,LCK,2022,0,2022/3/16 9:47,3,12.05,8,Red,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Galio,1553,1,5,0,9,19,4,1,0,0,0,0,0,0,0,0.7341,0.85,0,0,9909,382.8332,0.19218,302.8976,414.5525,21,0.8113,6,0.2318,8,43,1.6613,11109,7665,296.1365,0.209781,10000,220,209,11,8.4997,3322,4936,92,3493,4492,88,-171,444,4,0,0,0,0,0,0,6171,7494,139,5089,6210,121,1082,1284,18,3,1,0,0,1,1
ESPORTSTMNT02_2671880,complete,LCK,2022,0,2022/3/17 6:31,1,12.05,3,Blue,mid,ZEKA,oe:player:54cfc6c3d11e0b534fd0958653bb240,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Vex,1537,0,0,3,3,4,18,0,0,0,0,0,0,0,0,0.1561,0.8588,0,0,9632,376.0052,0.275287,411.529,298.5556,16,0.6246,7,0.2733,4,26,1.015,8498,5087,198.5817,0.23127,8850,216,216,0,8.432,3318,4535,83,3141,4309,75,177,226,8,0,2,1,0,2,0,5427,7475,139,4746,6986,124,681,489,15,0,3,1,0,2,1
ESPORTSTMNT02_2671880,complete,LCK,2022,0,2022/3/17 6:31,1,12.05,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Veigar,1537,1,6,1,5,18,4,1,0,0,0,0,0,0,0,0.7027,0.8588,0,0,14942,583.2921,0.245696,419.5706,246.4802,20,0.7807,8,0.3123,5,36,1.4053,10949,7538,294.2615,0.233875,10125,200,196,4,7.8074,3141,4309,75,3318,4535,83,-177,-226,-8,0,2,0,0,2,1,4746,6986,124,5427,7475,139,-681,-489,-15,0,2,1,0,3,1
ESPORTSTMNT02_2662077,complete,LCK,2022,0,2022/3/17 8:39,2,12.05,3,Blue,mid,ZEKA,oe:player:54cfc6c3d11e0b534fd0958653bb240,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Galio,1633,0,0,2,1,1,17,0,0,0,0,0,0,0,0,0.0367,0.6614,0,0,9663,355.0398,0.228472,740.0612,884.3846,22,0.8083,8,0.2939,7,32,1.1758,8323,4716,173.2762,0.216638,8060,201,199,2,7.3852,3275,5004,86,3142,4437,80,133,567,6,0,0,0,0,0,0,5173,7688,137,4804,6885,127,369,803,10,0,0,0,0,0,0
ESPORTSTMNT02_2662077,complete,LCK,2022,0,2022/3/17 8:39,2,12.05,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Ryze,1633,1,1,0,7,17,1,0,0,0,0,0,0,0,0,0.6246,0.6614,0,0,17459,641.4819,0.208952,488.2303,403.0986,10,0.3674,7,0.2572,9,21,0.7716,11131,7524,276.4483,0.203897,10175,270,229,41,9.9204,3142,4437,80,3275,5004,86,-133,-567,-6,0,0,0,0,0,0,4804,6885,127,5173,7688,137,-369,-803,-10,0,0,0,0,0,0
ESPORTSTMNT02_2662096,complete,LCK,2022,0,2022/3/17 9:43,1,12.05,3,Blue,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,LeBlanc,1814,1,4,0,3,15,1,0,0,0,0,1,1,0,0,0.4961,0.5292,0,0,14443,477.7178,0.277036,467.2326,263.3517,27,0.8931,11,0.3638,6,60,1.9846,13103,9127,301.8853,0.236078,10050,284,272,12,9.3936,3626,4506,86,2963,4565,76,663,-59,10,1,0,0,0,0,1,5771,7265,150,4770,7532,134,1001,-267,16,1,0,0,0,0,1
ESPORTSTMNT02_2662096,complete,LCK,2022,0,2022/3/17 9:43,1,12.05,8,Red,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Ahri,1814,0,0,3,0,1,15,0,0,0,0,0,0,0,1,0.0331,0.5292,0,0,7571,250.419,0.216766,396.4829,226.935,19,0.6284,7,0.2315,5,23,0.7607,8839,4863,160.849,0.170374,8160,212,212,0,7.0121,2963,4565,76,3626,4506,86,-663,59,-10,0,0,1,1,0,0,4770,7532,134,5771,7265,150,-1001,267,-16,0,0,1,1,0,0
ESPORTSTMNT02_2662116,complete,LCK,2022,0,2022/3/17 11:39,2,12.05,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Ryze,1811,1,2,0,6,10,4,0,0,0,0,0,0,0,0,0.3313,0.4638,2,0,9078,300.762,0.169711,447.6311,355.1298,11,0.3644,10,0.3313,8,34,1.1264,12244,8274,274.1248,0.225683,10100,270,262,8,8.9453,3603,4709,100,3405,4209,83,198,500,17,0,0,0,0,1,0,5340,7391,160,5328,7106,142,12,285,18,0,0,0,0,1,0
ESPORTSTMNT02_2662116,complete,LCK,2022,0,2022/3/17 11:39,2,12.05,8,Red,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Ahri,1811,0,0,2,2,4,10,0,0,0,0,1,0,1,0,0.1325,0.4638,0,2,16317,540.5964,0.346838,444.4506,281.3805,30,0.9939,17,0.5632,5,73,2.4186,10139,6169,204.3843,0.228177,8575,253,245,8,8.3821,3405,4209,83,3603,4709,100,-198,-500,-17,0,1,0,0,0,0,5328,7106,142,5340,7391,160,-12,-285,-18,0,1,0,0,0,0
ESPORTSTMNT02_2662130,complete,LCK,2022,0,2022/3/17 12:33,3,12.05,3,Blue,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Vex,2190,1,4,3,17,25,7,2,0,0,0,0,0,0,0,0.6849,0.8767,0,0,25027,685.6712,0.32295,375.4247,366.2192,33,0.9041,19,0.5205,10,78,2.137,14418,9675,265.0685,0.213798,12700,276,262,14,7.5616,3478,4882,96,3280,4615,85,198,267,11,0,1,0,0,1,0,5756,7933,156,4873,7054,133,883,879,23,0,2,0,0,1,1
ESPORTSTMNT02_2662130,complete,LCK,2022,0,2022/3/17 12:33,3,12.05,8,Red,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Ahri,2190,0,1,4,6,7,25,0,0,0,0,0,0,0,0,0.1918,0.8767,0,0,12020,329.3151,0.187692,393.4247,214.3562,27,0.7397,10,0.274,13,45,1.2329,10720,5977,163.7534,0.190199,10875,254,254,0,6.9589,3280,4615,85,3478,4882,96,-198,-267,-11,0,1,0,0,1,0,4873,7054,133,5756,7933,156,-883,-879,-23,0,1,1,0,2,0
ESPORTSTMNT02_2662403,complete,LCK,2022,0,2022/3/18 6:41,1,12.05,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Kai'Sa,2465,0,2,4,5,10,19,0,0,0,0,0,0,0,0,0.2434,0.7059,0,0,37149,904.2353,0.350214,354.5963,236.9087,32,0.7789,7,0.1704,9,51,1.2414,14388,9084,221.1116,0.18841,13525,321,282,39,7.8134,3331,4791,90,3217,4758,90,114,33,0,0,0,0,0,0,0,5137,7445,145,5331,8168,161,-194,-723,-16,0,0,0,0,0,0
ESPORTSTMNT02_2662403,complete,LCK,2022,0,2022/3/18 6:41,1,12.05,8,Red,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Ahri,2465,1,2,3,7,19,10,0,0,0,0,0,0,0,0,0.4625,0.7059,0,0,19047,463.6187,0.208753,512.2515,316.8195,5,0.1217,12,0.2921,3,28,0.6815,16617,11313,275.3671,0.220085,16925,375,361,14,9.1278,3217,4758,90,3331,4791,90,-114,-33,0,0,0,0,0,0,0,5331,8168,161,5137,7445,145,194,723,16,0,0,0,0,0,0
ESPORTSTMNT02_2672267,complete,LCK,2022,0,2022/3/18 8:52,2,12.05,3,Blue,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Ahri,1293,0,0,4,0,3,23,0,0,0,0,0,0,0,0,0.1392,1.2065,0,0,7749,359.5824,0.253343,553.8747,266.7285,11,0.5104,0,0,6,14,0.6497,6525,3612,167.6102,0.203551,6250,163,163,0,7.5638,3174,4555,82,4010,4719,83,-836,-164,-1,0,0,1,3,0,0,4590,6490,120,5939,7327,125,-1349,-837,-5,0,0,2,4,1,0
ESPORTSTMNT02_2672267,complete,LCK,2022,0,2022/3/18 8:52,2,12.05,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,LeBlanc,1293,1,4,1,5,23,3,1,0,0,0,0,0,0,0,1.0673,1.2065,0,0,11107,515.406,0.190335,615.406,264.3619,12,0.5568,5,0.232,4,26,1.2065,8650,5737,266.2181,0.168219,6200,170,166,4,7.8886,4010,4719,83,3174,4555,82,836,164,1,3,0,0,0,0,1,5939,7327,125,4590,6490,120,1349,837,5,4,1,0,0,0,2
ESPORTSTMNT02_2672271,complete,LCK,2022,0,2022/3/18 9:39,3,12.05,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,LeBlanc,1494,1,3,1,7,20,8,0,0,0,0,0,0,0,0,0.8032,1.1245,1,0,12905,518.2731,0.184278,437.5502,177.9518,13,0.5221,5,0.2008,5,19,0.7631,9994,6671,267.9116,0.183163,8675,190,186,4,7.6305,3237,4750,87,3229,4655,90,8,95,-3,0,0,0,0,0,0,5327,7098,131,5574,7364,134,-247,-266,-3,0,2,0,2,1,0
ESPORTSTMNT02_2672271,complete,LCK,2022,0,2022/3/18 9:39,3,12.05,8,Red,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Ahri,1494,0,3,3,4,8,20,1,0,0,0,0,0,0,0,0.3213,1.1245,0,1,12615,506.6265,0.332929,617.8715,242.3695,9,0.3614,2,0.0803,1,21,0.8434,8746,5423,217.7912,0.252237,8660,191,191,0,7.6707,3229,4655,90,3237,4750,87,-8,-95,3,0,0,0,0,0,0,5574,7364,134,5327,7098,131,247,266,3,2,1,0,0,2,0
ESPORTSTMNT02_2672279,complete,LCK,2022,0,2022/3/18 10:34,1,12.05,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,LeBlanc,1919,1,2,0,9,17,8,0,0,0,0,0,0,0,0,0.5315,0.7817,0,0,23786,743.6998,0.301692,513.5487,269.1402,31,0.9693,22,0.6879,2,83,2.5951,12793,8603,268.9838,0.191339,11350,270,258,12,8.4419,3457,4751,98,3288,4708,92,169,43,6,0,0,0,0,0,0,5481,7757,159,5122,7759,153,359,-2,6,0,0,0,0,0,0
