gameid,league,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT01_3304899,LCK,Spring,0,2023/2/8 11:36,1,13.01,4,Blue,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Sivir,1977,1,2,1,6,12,9,0,0,0,0,0,0,0,0,0.3642,0.6373,19688,597.5114,0.222287,294.4158,166.6464,16,0.4856,14,0.4249,10,67,2.0334,16133,11824,358.8467,0.272239,14325,404,372,32,12.261,3615,3762,100,3132,4003,81,483,-241,19,0,0,0,0,0,0,5742,6982,166,5334,6601,129,408,381,37,0,0,0,1,1,0
ESPORTSTMNT01_3304899,LCK,Spring,0,2023/2/8 11:36,1,13.01,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ashe,1977,1,2,1,5,12,9,0,0,0,0,0,0,0,0,0.3642,0.6373,9047,274.5675,0.102145,226.4643,112.0789,80,2.4279,19,0.5766,16,131,3.9757,9072,4763,144.5524,0.109669,7950,32,32,0,0.9712,2480,2124,5,2095,1458,3,385,666,2,0,0,0,0,0,0,3546,3099,15,3590,2603,13,-44,496,2,0,0,1,1,2,0
ESPORTSTMNT01_3304899,LCK,Spring,0,2023/2/8 11:36,1,13.01,6,Red,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Renekton,1977,0,1,2,2,9,12,0,0,0,0,0,0,0,0,0.2731,0.6373,10504,318.786,0.184148,1174.1123,1480.0303,7,0.2124,12,0.3642,5,36,1.0926,11836,7527,228.437,0.2125,11575,310,295,15,9.4082,3341,5113,93,3437,5157,91,-96,-44,2,0,0,0,0,1,0,4983,7886,142,5415,8116,148,-432,-230,-6,0,0,0,0,1,0
ESPORTSTMNT01_3304899,LCK,Spring,0,2023/2/8 11:36,1,13.01,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Wukong,1977,0,3,3,4,9,12,0,0,0,0,0,0,0,1,0.2731,0.6373,17287,524.6434,0.303063,1016.2974,936.4795,16,0.4856,25,0.7587,16,83,2.519,10802,6493,197.0561,0.18331,10000,194,45,149,5.8877,2920,3040,61,3241,2976,58,-321,64,3,0,0,1,1,0,0,5059,5968,108,4837,4842,82,222,1126,26,1,2,1,1,0,1
ESPORTSTMNT01_3304899,LCK,Spring,0,2023/2/8 11:36,1,13.01,8,Red,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Azir,1977,0,3,1,3,9,12,0,0,0,0,0,0,0,0,0.2731,0.6373,14599,443.0653,0.255939,558.7557,411.9575,8,0.2428,11,0.3338,6,37,1.1229,14947,10638,322.8528,0.300326,14650,370,363,7,11.2291,3231,4790,89,3223,4803,90,8,-13,-1,0,0,0,0,1,0,5541,8178,153,5104,6993,135,437,1185,18,0,3,0,0,1,1
ESPORTSTMNT01_3304899,LCK,Spring,0,2023/2/8 11:36,1,13.01,9,Red,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Varus,1977,0,1,3,3,9,12,0,0,0,0,0,0,0,0,0.2731,0.6373,10931,331.7451,0.191634,490.4704,447.6783,16,0.4856,6,0.1821,7,28,0.8498,12399,8090,245.5235,0.228394,12425,299,287,12,9.0744,3132,4003,81,3615,3762,100,-483,241,-19,0,0,0,0,0,0,5334,6601,129,5742,6982,166,-408,-381,-37,1,1,0,0,0,0
ESPORTSTMNT01_3304899,LCK,Spring,0,2023/2/8 11:36,1,13.01,10,Red,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Karma,1977,0,1,3,3,9,12,0,0,0,0,0,0,0,0,0.2731,0.6373,3720,112.8983,0.0652163,331.1988,203.7026,56,1.6995,25,0.7587,19,121,3.6722,6982,2673,81.1229,0.0754693,6125,33,29,4,1.0015,2095,1458,3,2480,2124,5,-385,-666,-2,0,0,0,0,0,0,3590,2603,13,3546,3099,15,44,-496,-2,1,2,0,0,0,1
ESPORTSTMNT01_3304926,LCK,Spring,0,2023/2/8 12:32,2,13.01,1,Blue,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Jax,1929,0,0,3,3,9,18,0,0,0,0,0,0,0,0,0.2799,0.8398,10757,334.5879,0.204075,732.1306,758.4448,13,0.4044,7,0.2177,5,33,1.0264,9876,5665,176.2053,0.182343,9375,241,237,4,7.4961,3122,4958,84,3006,4660,73,116,298,11,0,0,0,0,0,0,4621,7612,128,4776,7657,124,-155,-45,4,0,0,0,0,0,0
ESPORTSTMNT01_3304926,LCK,Spring,0,2023/2/8 12:32,2,13.01,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Wukong,1929,0,4,6,3,9,18,1,0,0,0,0,0,0,0,0.2799,0.8398,10903,339.1291,0.206845,953.6547,801.3997,10,0.311,18,0.5599,9,61,1.8974,10595,6384,198.5692,0.205485,10175,170,39,131,5.2877,3521,3182,61,3010,3211,60,511,-29,1,2,0,0,0,1,0,4895,4800,90,4336,4928,87,559,-128,3,2,0,1,0,1,0
ESPORTSTMNT01_3304926,LCK,Spring,0,2023/2/8 12:32,2,13.01,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Akali,1929,0,3,2,1,9,18,0,0,0,0,0,0,0,0,0.2799,0.8398,13107,407.6827,0.248658,701.493,488.367,9,0.2799,6,0.1866,7,28,0.8709,11700,7489,232.9393,0.24105,11725,290,290,0,9.0202,3135,4996,87,3462,4990,92,-327,6,-5,0,0,0,0,0,0,4982,8121,147,5406,7844,147,-424,277,0,0,0,0,0,0,0
ESPORTSTMNT01_3304926,LCK,Spring,0,2023/2/8 12:32,2,13.01,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Lucian,1929,0,0,4,3,9,18,0,0,0,0,1,0,1,0,0.2799,0.8398,11979,372.5972,0.227258,430.0467,281.2442,15,0.4666,15,0.4666,7,44,1.3686,12422,8211,255.3966,0.264289,12525,330,309,21,10.2644,3348,3136,87,3395,2859,78,-47,277,9,0,1,1,1,0,2,5371,5758,148,5742,5551,138,-371,207,10,0,1,1,2,0,2
ESPORTSTMNT01_3304926,LCK,Spring,0,2023/2/8 12:32,2,13.01,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Sona,1929,0,2,3,4,9,18,0,0,0,0,1,1,0,0,0.2799,0.8398,5965,185.5365,0.113164,376.3919,197.0451,69,2.1462,9,0.2799,24,117,3.6392,7530,3319,103.2348,0.106834,6800,11,11,0,0.3421,2892,2640,2,2038,2422,1,854,218,1,1,1,0,0,1,1,3932,3703,4,3214,3748,4,718,-45,0,1,1,0,0,2,1
ESPORTSTMNT01_3304926,LCK,Spring,0,2023/2/8 12:32,2,13.01,6,Red,top,Zeus,oe:player:98dd15c330fb5abb4508347265a7f76,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Gragas,1929,1,1,1,7,18,9,0,0,0,0,0,0,0,0,0.5599,0.8398,16676,518.6936,0.229384,693.8725,555.1477,13,0.4044,5,0.1555,10,37,1.1509,11577,7366,229.1135,0.173965,11675,259,242,17,8.056,3006,4660,73,3122,4958,84,-116,-298,-11,0,0,0,0,0,0,4776,7657,124,4621,7612,128,155,45,-4,0,0,0,0,0,0
ESPORTSTMNT01_3304926,LCK,Spring,0,2023/2/8 12:32,2,13.01,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Vi,1929,1,1,2,11,18,9,0,0,0,0,0,0,0,0,0.5599,0.8398,5493,170.8554,0.0755581,601.1509,949.1446,15,0.4666,19,0.591,14,75,2.3328,10728,6517,202.7061,0.153915,9500,175,25,150,5.4432,3010,3211,60,3521,3182,61,-511,29,-1,0,1,0,2,0,0,4336,4928,87,4895,4800,90,-559,128,-3,0,1,0,2,0,1
ESPORTSTMNT01_3304926,LCK,Spring,0,2023/2/8 12:32,2,13.01,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Azir,1929,1,2,3,9,18,9,0,0,0,0,0,0,0,0,0.5599,0.8398,21818,678.6314,0.300114,488.0871,321.9907,20,0.6221,5,0.1555,8,42,1.3064,13827,9616,299.098,0.227102,13160,279,271,8,8.6781,3462,4990,92,3135,4996,87,327,-6,5,0,0,0,0,0,0,5406,7844,147,4982,8121,147,424,-277,0,0,0,0,0,0,0
ESPORTSTMNT01_3304926,LCK,Spring,0,2023/2/8 12:32,2,13.01,9,Red,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Zeri,1929,1,12,2,4,18,9,2,1,1,1,0,0,0,1,0.5599,0.8398,21985,683.8258,0.302411,418.1649,457.0451,17,0.5288,20,0.6221,6,51,1.5863,18166,13955,434.0591,0.329575,15100,375,325,50,11.6641,3395,2859,78,3348,3136,87,47,-277,-9,1,0,2,0,1,1,5742,5551,138,5371,5758,148,371,-207,-10,2,0,2,0,1,1
ESPORTSTMNT01_3304926,LCK,Spring,0,2023/2/8 12:32,2,13.01,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Nami,1929,1,2,1,16,18,9,0,0,0,0,0,0,0,0,0.5599,0.8398,6727,209.2379,0.0925322,240.8709,109.6112,56,1.7418,9,0.2799,17,90,2.7994,9099,4888,152.0373,0.115443,8475,10,10,0,0.311,2038,2422,1,2892,2640,2,-854,-218,-1,0,1,1,1,1,0,3214,3748,4,3932,3703,4,-718,45,0,0,2,1,1,1,0
ESPORTSTMNT01_3306459,LCK,Spring,0,2023/2/9 8:08,1,13.01,1,Blue,top,Canna,oe:player:7577c239c73fa5f3011cd7b5503e75e,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Jax,2134,1,6,2,7,18,5,0,0,0,0,0,0,0,0,0.5061,0.6467,22125,622.0712,0.185063,840.5623,868.9597,15,0.4217,5,0.1406,7,33,0.9278,14195,9566,268.9597,0.212795,14405,268,248,20,7.5351,3072,4897,78,3447,4929,87,-375,-32,-9,0,0,0,0,0,0,4847,7849,132,5793,8311,147,-946,-462,-15,0,0,0,0,0,0
ESPORTSTMNT01_3306459,LCK,Spring,0,2023/2/9 8:08,1,13.01,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Vi,2134,1,1,2,11,18,5,0,0,0,0,1,0,1,0,0.5061,0.6467,7987,224.5642,0.0668066,820.0375,1658.7723,15,0.4217,20,0.5623,15,77,2.1649,11747,7118,200.1312,0.15834,9875,185,22,163,5.2015,3015,3000,65,3162,3440,64,-147,-440,1,0,0,0,0,0,0,4513,5055,94,4878,5554,105,-365,-499,-11,0,1,0,0,0,0
ESPORTSTMNT01_3306459,LCK,Spring,0,2023/2/9 8:08,1,13.01,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Viktor,2134,1,5,0,9,18,5,1,0,0,0,0,0,0,0,0.5061,0.6467,42019,1181.4152,0.351465,308.2099,472.6054,15,0.4217,4,0.1125,10,42,1.1809,14533,9904,278.463,0.220314,16360,306,286,20,8.6036,3058,4865,87,3345,4773,89,-287,92,-2,0,0,0,0,0,0,4986,8242,154,5310,7661,148,-324,581,6,0,0,0,0,0,0
ESPORTSTMNT01_3306459,LCK,Spring,0,2023/2/9 8:08,1,13.01,4,Blue,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Caitlyn,2134,1,6,1,8,18,5,0,0,0,0,1,1,0,0,0.5061,0.6467,34441,968.3505,0.288079,623.3083,376.7291,16,0.4499,12,0.3374,6,47,1.3215,18196,13567,381.4527,0.301797,14750,353,327,26,9.925,3554,3161,89,2998,3028,75,556,133,14,0,0,0,0,0,0,5767,5542,143,5001,5416,127,766,126,16,1,0,0,0,0,0
ESPORTSTMNT01_3306459,LCK,Spring,0,2023/2/9 8:08,1,13.01,5,Blue,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Ashe,2134,1,0,0,15,18,5,0,0,0,0,1,0,1,0,0.5061,0.6467,12982,365.0047,0.108587,221.134,89.522,111,3.1209,31,0.8716,20,199,5.5951,9428,4799,134.9297,0.106754,7900,44,44,0,1.2371,2405,2578,2,2217,2844,20,188,-266,-18,0,0,0,0,0,0,3397,3236,4,3346,4115,31,51,-879,-27,0,1,0,0,0,1
ESPORTSTMNT01_3306459,LCK,Spring,0,2023/2/9 8:08,1,13.01,6,Red,top,Kiin,oe:player:03daae1844b9ad257324c3eedf41e28,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Gnar,2134,0,0,4,3,5,18,0,0,0,0,0,0,0,0,0.1406,0.6467,18947,532.7179,0.271342,836.5698,1107.2446,17,0.478,13,0.3655,12,51,1.4339,12333,7704,216.6073,0.229559,12083,290,278,12,8.1537,3447,4929,87,3072,4897,78,375,32,9,0,0,0,0,0,0,5793,8311,147,4847,7849,132,946,462,15,0,0,0,0,0,0
ESPORTSTMNT01_3306459,LCK,Spring,0,2023/2/9 8:08,1,13.01,7,Red,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Sejuani,2134,0,1,3,4,5,18,0,0,0,0,0,0,0,0,0.1406,0.6467,6088,171.1715,0.0871869,1412.3336,1650.5623,17,0.478,31,0.8716,15,71,1.9963,10191,5562,156.3824,0.165733,10175,189,42,147,5.314,3162,3440,64,3015,3000,65,147,440,-1,0,0,0,0,0,0,4878,5554,105,4513,5055,94,365,499,11,0,0,0,0,1,0
ESPORTSTMNT01_3306459,LCK,Spring,0,2023/2/9 8:08,1,13.01,8,Red,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Ryze,2134,0,0,5,4,5,18,0,0,0,0,0,0,0,0,0.1406,0.6467,12536,352.4649,0.179529,809.6064,606.4105,9,0.253,9,0.253,7,40,1.1246,12315,7686,216.1012,0.229022,12179,286,266,20,8.0412,3345,4773,89,3058,4865,87,287,-92,2,0,0,0,0,0,0,5310,7661,148,4986,8242,154,324,-581,-6,0,0,0,0,0,0
ESPORTSTMNT01_3306459,LCK,Spring,0,2023/2/9 8:08,1,13.01,9,Red,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Varus,2134,0,4,1,1,5,18,0,0,0,0,0,0,0,0,0.1406,0.6467,24950,701.4995,0.357312,446.8229,244.3018,17,0.478,15,0.4217,7,40,1.1246,14686,10057,282.7648,0.299672,13675,339,327,12,9.5314,2998,3028,75,3554,3161,89,-556,-133,-14,0,0,0,0,0,0,5001,5416,127,5767,5542,143,-766,-126,-16,0,0,0,1,0,0
ESPORTSTMNT01_3306459,LCK,Spring,0,2023/2/9 8:08,1,13.01,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Karma,2134,0,0,5,5,5,18,0,0,0,0,0,0,0,1,0.1406,0.6467,7306,205.4171,0.10463,537.1884,352.5492,67,1.8838,16,0.4499,21,101,2.8397,7180,2551,71.7245,0.0760138,6760,44,44,0,1.2371,2217,2844,20,2405,2578,2,-188,266,18,0,0,0,0,0,0,3346,4115,31,3397,3236,4,-51,879,27,0,0,1,0,1,0
ESPORTSTMNT01_3308368,LCK,Spring,0,2023/2/9 9:09,2,13.01,1,Blue,top,Kiin,oe:player:03daae1844b9ad257324c3eedf41e28,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Sion,1862,1,1,0,9,15,3,0,0,0,0,0,0,0,0,0.4834,0.58,10373,334.2535,0.166,952.1053,1763.3298,13,0.4189,10,0.3222,11,45,1.4501,11641,7567,243.8346,0.190365,10000,228,228,0,7.3469,3481,4926,78,3462,4717,89,19,209,-11,0,1,0,0,0,1,5330,7644,123,6331,7465,151,-1001,179,-28,1,1,0,0,0,1
ESPORTSTMNT01_3308368,LCK,Spring,0,2023/2/9 9:09,2,13.01,2,Blue,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Maokai,1862,1,2,0,4,15,3,0,0,0,0,0,0,0,0,0.4834,0.58,15902,512.4168,0.254481,956.9388,725.4135,9,0.29,15,0.4834,7,69,2.2234,10366,6292,202.7497,0.158289,8325,184,27,157,5.9291,3164,3170,59,2863,3124,53,301,46,6,1,1,0,0,0,1,4619,5116,96,4764,4622,66,-145,494,30,1,1,0,1,0,3
ESPORTSTMNT01_3308368,LCK,Spring,0,2023/2/9 9:09,2,13.01,3,Blue,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Yone,1862,1,1,1,5,15,3,0,0,0,0,0,0,0,1,0.4834,0.58,10765,346.8851,0.172273,498.174,416.9066,9,0.29,7,0.2256,6,38,1.2245,12473,8399,270.6445,0.211296,11450,287,277,10,9.2481,3213,4844,87,3834,4669,92,-621,175,-5,0,1,1,1,0,0,5413,7743,145,5407,7103,138,6,640,7,0,2,1,1,0,0
ESPORTSTMNT01_3308368,LCK,Spring,0,2023/2/9 9:09,2,13.01,4,Blue,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Varus,1862,1,11,1,1,15,3,2,2,0,0,0,0,0,0,0.4834,0.58,17479,563.2331,0.279718,305.8002,452.3845,13,0.4189,15,0.4834,8,45,1.4501,17431,13357,430.4082,0.336027,15175,339,319,20,10.9237,4255,4270,95,3049,3857,78,1206,413,17,3,0,0,0,0,1,7079,7365,150,5001,6689,131,2078,676,19,4,0,1,0,1,1
ESPORTSTMNT01_3308368,LCK,Spring,0,2023/2/9 9:09,2,13.01,5,Blue,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Karma,1862,1,0,1,11,15,3,0,0,0,0,0,0,0,0,0.4834,0.58,7969,256.7884,0.127528,308.4748,227.3684,55,1.7723,20,0.6445,15,95,3.0612,8209,4135,133.2438,0.104024,6675,24,24,0,0.7734,2420,2459,4,2304,2125,14,116,334,-10,0,3,0,0,1,1,3635,3479,13,3456,2951,21,179,528,-8,0,3,0,0,2,1
ESPORTSTMNT01_3308368,LCK,Spring,0,2023/2/9 9:09,2,13.01,6,Red,top,Canna,oe:player:7577c239c73fa5f3011cd7b5503e75e,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Jayce,1862,0,0,4,0,3,15,0,0,0,0,0,0,0,0,0.0967,0.58,24364,785.0913,0.380094,547.3469,467.1429,14,0.4511,4,0.1289,6,33,1.0634,11793,7719,248.7325,0.269858,11650,290,266,24,9.3448,3462,4717,89,3481,4926,78,-19,-209,11,0,0,1,0,1,0,6331,7465,151,5330,7644,123,1001,-179,28,0,0,1,1,1,0
ESPORTSTMNT01_3308368,LCK,Spring,0,2023/2/9 9:09,2,13.01,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Sejuani,1862,0,1,4,0,3,15,0,0,0,0,0,0,0,0,0.0967,0.58,5438,175.2309,0.0848362,904.1246,1204.6079,11,0.3545,6,0.1933,12,37,1.1923,8510,4436,142.9431,0.155083,7950,124,7,117,3.9957,2863,3124,53,3164,3170,59,-301,-46,-6,0,0,1,1,1,0,4764,4622,66,4619,5116,96,145,-494,-30,1,0,3,1,1,0
ESPORTSTMNT01_3308368,LCK,Spring,0,2023/2/9 9:09,2,13.01,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Sylas,1862,0,2,1,0,3,15,0,0,0,0,1,1,0,0,0.0967,0.58,11096,357.551,0.173105,735.8861,609.9893,9,0.29,4,0.1289,7,20,0.6445,11198,7124,229.5596,0.249057,11010,284,272,12,9.1515,3834,4669,92,3213,4844,87,621,-175,5,1,0,0,0,1,1,5407,7103,138,5413,7743,145,-6,-640,-7,1,0,0,0,2,1
ESPORTSTMNT01_3308368,LCK,Spring,0,2023/2/9 9:09,2,13.01,9,Red,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Ziggs,1862,0,0,3,2,3,15,0,0,0,0,0,0,0,0,0.0967,0.58,20580,663.1579,0.321061,316.3695,160.1504,10,0.3222,9,0.29,5,40,1.2889,10639,6565,211.5467,0.229514,10050,270,261,9,8.7003,3049,3857,78,4255,4270,95,-1206,-413,-17,0,0,1,3,0,0,5001,6689,131,7079,7365,150,-2078,-676,-19,0,1,1,4,0,1
ESPORTSTMNT01_3308368,LCK,Spring,0,2023/2/9 9:09,2,13.01,10,Red,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Pyke,1862,0,0,3,2,3,15,0,0,0,0,1,0,1,0,0.0967,0.58,2622,84.4898,0.0409048,386.8743,221.7293,74,2.3845,20,0.6445,13,130,4.189,6834,2760,88.9366,0.0964886,6375,40,40,0,1.2889,2304,2125,14,2420,2459,4,-116,-334,10,0,1,1,0,3,0,3456,2951,21,3635,3479,13,-179,-528,8,0,2,1,0,3,0
ESPORTSTMNT01_3308372,LCK,Spring,0,2023/2/9 10:03,3,13.01,1,Blue,top,Canna,oe:player:7577c239c73fa5f3011cd7b5503e75e,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Gnar,1759,0,0,3,2,4,17,0,0,0,0,0,0,0,1,0.1364,0.7163,13499,460.4548,0.25092,571.4497,606.6174,11,0.3752,5,0.1706,6,28,0.9551,9203,5339,182.1148,0.205932,9333,208,204,4,7.0949,2723,4161,58,3581,5238,82,-858,-1077,-24,0,0,1,1,0,0,4285,6564,103,5695,7905,129,-1410,-1341,-26,0,0,1,1,1,0
ESPORTSTMNT01_3308372,LCK,Spring,0,2023/2/9 10:03,3,13.01,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Vi,1759,0,0,4,3,4,17,0,0,0,0,0,0,0,0,0.1364,0.7163,4688,159.909,0.0871408,633.0188,1041.8647,15,0.5117,14,0.4775,15,58,1.9784,8141,4277,145.8897,0.16497,8075,153,17,136,5.2189,2681,2764,49,3033,3259,68,-352,-495,-19,0,0,0,0,1,0,4283,5508,90,5044,5522,100,-761,-14,-10,0,0,2,0,5,0
ESPORTSTMNT01_3308372,LCK,Spring,0,2023/2/9 10:03,3,13.01,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Sylas,1759,0,0,4,0,4,17,0,0,0,0,0,0,0,0,0.1364,0.7163,9233,314.9403,0.171623,826.697,650.2786,7,0.2388,6,0.2047,7,32,1.0915,9365,5501,187.6407,0.212181,9225,243,243,0,8.2888,3124,4730,82,3505,4767,91,-381,-37,-9,0,0,0,1,0,0,4730,7356,130,7424,8158,153,-2694,-802,-23,0,0,1,4,1,0
ESPORTSTMNT01_3308372,LCK,Spring,0,2023/2/9 10:03,3,13.01,4,Blue,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Caitlyn,1759,0,3,2,0,4,17,0,0,0,0,0,0,0,0,0.1364,0.7163,17410,593.8601,0.323618,415.6339,238.8744,15,0.5117,8,0.2729,6,39,1.3303,12239,8375,285.6737,0.323034,11625,294,286,8,10.0284,3532,3504,98,3012,3068,70,520,436,28,0,0,0,0,1,0,5067,5803,140,5426,6144,124,-359,-341,16,0,0,1,2,2,0
ESPORTSTMNT01_3308372,LCK,Spring,0,2023/2/9 10:03,3,13.01,5,Blue,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Lux,1759,0,1,4,3,4,17,0,0,0,0,0,0,0,0,0.1364,0.7163,8968,305.9011,0.166698,384.2865,223.8999,50,1.7055,12,0.4093,15,88,3.0017,6298,2434,83.0244,0.0938834,6385,18,18,0,0.614,2165,2387,1,1977,2312,3,188,75,-2,0,0,1,0,1,0,3302,2815,7,3583,3521,11,-281,-706,-4,0,0,2,0,6,0
ESPORTSTMNT01_3308372,LCK,Spring,0,2023/2/9 10:03,3,13.01,6,Red,top,Kiin,oe:player:03daae1844b9ad257324c3eedf41e28,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Jax,1759,1,3,0,5,17,4,0,0,0,0,1,1,0,0,0.5799,0.7163,15482,528.0955,0.232194,665.4576,588.3343,14,0.4775,4,0.1364,4,28,0.9551,12936,9072,309.4486,0.223591,11450,246,238,8,8.3911,3581,5238,82,2723,4161,58,858,1077,24,1,0,0,0,0,1,5695,7905,129,4285,6564,103,1410,1341,26,1,1,0,0,0,1
ESPORTSTMNT01_3308372,LCK,Spring,0,2023/2/9 10:03,3,13.01,7,Red,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Sejuani,1759,1,2,0,13,17,4,0,0,0,0,0,0,0,0,0.5799,0.7163,9751,332.6094,0.146242,1033.0301,1428.6754,12,0.4093,17,0.5799,11,65,2.2172,11826,7962,271.5861,0.196234,9575,213,41,172,7.2655,3033,3259,68,2681,2764,49,352,495,19,0,1,0,0,0,0,5044,5522,100,4283,5508,90,761,14,10,0,5,0,0,0,2
