gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15
ESPORTSTMNT03/1763358,complete,LCK,2021,0,2021/2/18 9:43,3,11.03,9,Red,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Kai'Sa,1832,1,8,3,3,17,12,1,0,0,0,0,0,0,0,0.5568,0.9498,1,0,23909,783.0459,0.270537,484.8472,235.4476,29,0.9498,11,0.3603,7,59,1.9323,15093,11080,362.8821,0.266891,13275,265,235,30,8.679,3225,3169,85,3356,3096,77,-131,73,8,0,0,0,1,0,0,5217,5447,137,4940,4984,125,277,463,12,0,1,0,1,0
ESPORTSTMNT03/1763374,complete,LCK,2021,0,2021/2/18 10:39,1,11.03,4,Blue,bot,Bang,oe:player:526e67744f0b90739ec17c191c62d24,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Xayah,1655,0,0,1,3,4,16,0,0,0,0,0,0,0,0,0.145,0.7251,0,0,9333,338.3565,0.233529,354.0181,135.6254,14,0.5076,8,0.29,7,33,1.1964,9203,5551,201.2447,0.222261,9025,236,232,4,8.5559,3143,3139,82,3439,3250,91,-296,-111,-9,0,0,0,0,1,0,4826,5179,128,6408,6060,152,-1582,-881,-24,0,2,1,2,2
ESPORTSTMNT03/1763374,complete,LCK,2021,0,2021/2/18 10:39,1,11.03,9,Red,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Kai'Sa,1655,1,5,0,3,16,4,2,0,0,0,0,0,0,0,0.5801,0.7251,0,0,9901,358.9486,0.205308,314.6828,208.3505,23,0.8338,14,0.5076,2,60,2.1752,14092,10440,378.4894,0.261149,11300,304,276,28,11.0211,3439,3250,91,3143,3139,82,296,111,9,0,1,0,0,0,0,6408,6060,152,4826,5179,128,1582,881,24,2,2,0,0,2
ESPORTSTMNT03/1763434,complete,LCK,2021,0,2021/2/18 12:15,2,11.03,4,Blue,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Ezreal,1630,1,2,2,3,17,11,0,0,0,0,0,0,0,0,0.6258,0.9939,1,0,14873,547.4724,0.251242,363.9387,132.3313,13,0.4785,9,0.3313,5,37,1.362,11312,7711,283.8405,0.221688,10975,262,247,15,9.6442,3335,3140,84,3307,3436,90,28,-296,-6,0,0,0,0,0,0,4990,5341,133,5911,5881,138,-921,-540,-5,0,0,1,3,0
ESPORTSTMNT03/1763434,complete,LCK,2021,0,2021/2/18 12:15,2,11.03,9,Red,bot,Bang,oe:player:526e67744f0b90739ec17c191c62d24,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Kai'Sa,1630,0,3,3,2,10,17,1,0,0,0,0,0,0,0,0.3681,0.9939,0,1,11886,437.5215,0.251875,494.135,257.411,16,0.589,3,0.1104,4,28,1.0307,10636,7035,258.9571,0.260795,9710,249,234,15,9.1656,3307,3436,90,3335,3140,84,-28,296,6,0,0,0,0,0,0,5911,5881,138,4990,5341,133,921,540,5,3,0,0,0,0
ESPORTSTMNT03/1764085,complete,LCK,2021,0,2021/2/19 6:18,1,11.03,4,Blue,bot,BAO,oe:player:6c1d0c529e73fe4c8b9a5306867c4bf,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Kai'Sa,1993,1,6,1,4,12,6,2,1,0,0,0,0,0,0,0.3613,0.5419,1,0,14319,431.0788,0.245951,483.703,285.7903,14,0.4215,8,0.2408,1,28,0.843,15374,11033,332.1525,0.269996,12575,316,296,20,9.5133,3163,3237,83,3558,3356,94,-395,-119,-11,0,0,0,0,1,0,5074,5678,140,5484,6060,155,-410,-382,-15,0,0,0,0,1
ESPORTSTMNT03/1764085,complete,LCK,2021,0,2021/2/19 6:18,1,11.03,9,Red,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Xayah,1993,0,2,2,4,6,12,0,0,0,0,1,0,1,0,0.1806,0.5419,0,1,13164,396.3071,0.295807,475.7852,199.6588,18,0.5419,15,0.4516,11,44,1.3246,14145,9804,295.153,0.329808,12925,361,333,28,10.868,3558,3356,94,3163,3237,83,395,119,11,0,1,0,0,0,0,5484,6060,155,5074,5678,140,410,382,15,0,1,0,0,0
ESPORTSTMNT03/1764121,complete,LCK,2021,0,2021/2/19 8:40,2,11.03,4,Blue,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Samira,1949,1,6,2,9,19,14,1,0,0,0,0,0,0,0,0.5849,1.0159,0,0,15358,472.7963,0.25891,669.882,430.2822,16,0.4926,16,0.4926,8,58,1.7855,15988,11736,361.293,0.307944,13550,324,304,20,9.9743,3612,3557,94,3243,3479,86,369,78,8,0,0,0,0,0,0,5478,5822,151,4693,4812,120,785,1010,31,0,0,0,0,0
ESPORTSTMNT03/1764121,complete,LCK,2021,0,2021/2/19 8:40,2,11.03,9,Red,bot,BAO,oe:player:6c1d0c529e73fe4c8b9a5306867c4bf,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Kai'Sa,1949,0,8,2,1,14,19,1,1,1,0,0,0,0,0,0.431,1.0159,0,0,17382,535.1052,0.230338,348.4556,152.8784,15,0.4618,10,0.3079,5,31,0.9543,14303,10051,309.4202,0.287453,14275,277,253,24,8.5274,3243,3479,86,3612,3557,94,-369,-78,-8,0,0,0,0,0,0,4693,4812,120,5478,5822,151,-785,-1010,-31,0,0,0,0,0
ESPORTSTMNT03/1764123,complete,LCK,2021,0,2021/2/19 9:39,3,11.03,4,Blue,bot,BAO,oe:player:6c1d0c529e73fe4c8b9a5306867c4bf,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Xayah,1799,1,4,1,2,12,2,1,1,0,0,0,0,0,0,0.4002,0.4669,0,0,11401,380.2446,0.192754,161.0561,155.0528,16,0.5336,5,0.1668,5,36,1.2007,13444,9498,316.776,0.255567,11350,273,257,16,9.1051,2928,2880,66,3247,3077,85,-319,-197,-19,0,0,0,0,0,0,5089,5294,122,5291,5626,147,-202,-332,-25,0,0,0,0,0
ESPORTSTMNT03/1764123,complete,LCK,2021,0,2021/2/19 9:39,3,11.03,9,Red,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Kai'Sa,1799,0,1,2,1,2,12,0,0,0,0,0,0,0,0,0.0667,0.4669,0,0,7597,253.3741,0.223533,438.0767,262.7126,28,0.9339,14,0.4669,7,43,1.4341,11698,7752,258.5436,0.303848,11675,313,301,12,10.4391,3247,3077,85,2928,2880,66,319,197,19,0,0,0,0,0,0,5291,5626,147,5089,5294,122,202,332,25,0,0,0,0,0
ESPORTSTMNT03/1764144,complete,LCK,2021,0,2021/2/19 10:38,1,11.03,4,Blue,bot,HyBriD,oe:player:d4236a5c6d033d0388ab042acd884f1,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Kai'Sa,2179,1,2,2,4,11,8,0,0,0,0,1,1,0,0,0.3029,0.5232,0,0,9364,257.843,0.16584,350.1698,197.843,35,0.9637,12,0.3304,7,60,1.6521,15632,10911,300.4406,0.217324,14375,362,315,47,9.9679,3330,3500,90,3686,3591,94,-356,-91,-4,0,0,0,0,0,0,5222,5655,146,5749,5927,157,-527,-272,-11,0,0,0,0,0
ESPORTSTMNT03/1764144,complete,LCK,2021,0,2021/2/19 10:38,1,11.03,9,Red,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Aphelios,2179,0,7,1,1,8,11,2,1,0,0,0,0,0,0,0.2203,0.5232,0,0,23076,635.4107,0.453386,239.0638,343.1482,13,0.358,19,0.5232,6,48,1.3217,19201,14480,398.715,0.371906,19750,459,427,32,12.6388,3686,3591,94,3330,3500,90,356,91,4,0,0,0,0,0,0,5749,5927,157,5222,5655,146,527,272,11,0,0,0,0,0
ESPORTSTMNT03/1764165,complete,LCK,2021,0,2021/2/19 12:27,2,11.03,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Kalista,2416,0,2,3,8,13,11,0,0,0,0,0,0,0,0,0.3228,0.596,0,1,9516,236.3245,0.188884,244.3212,387.4917,46,1.1424,36,0.894,8,112,2.7815,16755,11551,286.8626,0.253513,16850,397,371,26,9.8593,3240,3033,83,3818,3396,88,-578,-363,-5,0,0,1,1,1,0,4940,5218,128,5937,5930,146,-997,-712,-18,0,2,2,2,1
ESPORTSTMNT03/1764165,complete,LCK,2021,0,2021/2/19 12:27,2,11.03,9,Red,bot,HyBriD,oe:player:d4236a5c6d033d0388ab042acd884f1,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Xayah,2416,1,4,0,6,11,13,0,0,0,0,0,0,0,0,0.2732,0.596,1,0,13464,334.3709,0.273159,216.4073,173.7666,15,0.3725,28,0.6954,4,75,1.8626,19763,14559,361.5646,0.306656,18000,469,441,28,11.6474,3818,3396,88,3240,3033,83,578,363,5,1,1,0,0,0,1,5937,5930,146,4940,5218,128,997,712,18,2,1,0,0,2
ESPORTSTMNT03/1764639,complete,LCK,2021,0,2021/2/20 6:42,1,11.03,4,Blue,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Samira,1812,0,0,2,0,5,12,0,0,0,0,0,0,0,0,0.1656,0.5629,0,0,4255,140.894,0.105489,416.9205,258.1457,13,0.4305,14,0.4636,6,25,0.8278,10229,6257,207.1854,0.218731,10125,277,269,8,9.1722,3058,2966,77,3837,3279,95,-779,-313,-18,0,0,1,1,0,0,4954,5078,132,6005,6045,164,-1051,-967,-32,0,0,1,1,0
ESPORTSTMNT03/1764639,complete,LCK,2021,0,2021/2/20 6:42,1,11.03,9,Red,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Kai'Sa,1812,1,5,0,1,12,5,1,0,0,0,0,0,0,0,0.3974,0.5629,0,0,9674,320.3311,0.238364,375.0331,187.4834,35,1.1589,18,0.596,6,90,2.9801,15468,11496,380.6623,0.285389,12250,361,325,36,11.9536,3837,3279,95,3058,2966,77,779,313,18,1,0,0,0,0,1,6005,6045,164,4954,5078,132,1051,967,32,1,0,0,0,0
ESPORTSTMNT03/1764683,complete,LCK,2021,0,2021/2/20 8:35,2,11.03,4,Blue,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Xayah,1629,1,8,2,4,22,9,3,1,0,0,0,0,0,0,0.8103,1.1418,1,0,18340,675.5064,0.258886,381.8416,220.8103,13,0.4788,13,0.4788,5,44,1.6206,13206,9607,353.849,0.248466,10225,270,254,16,9.9448,3251,3170,83,3213,3068,79,38,102,4,0,0,1,0,1,0,5261,5449,146,4999,5265,136,262,184,10,0,0,1,0,1
ESPORTSTMNT03/1764683,complete,LCK,2021,0,2021/2/20 8:35,2,11.03,9,Red,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Samira,1629,0,2,2,3,9,22,0,0,0,0,0,0,0,0,0.3315,1.1418,0,1,8357,307.8085,0.168982,473.8122,294.3278,8,0.2947,6,0.221,5,16,0.5893,9306,5707,210.2026,0.23065,9025,227,215,12,8.361,3213,3068,79,3251,3170,83,-38,-102,-4,0,1,0,0,0,1,4999,5265,136,5261,5449,146,-262,-184,-10,0,1,0,0,0
ESPORTSTMNT03/1764690,complete,LCK,2021,0,2021/2/20 9:31,1,11.03,4,Blue,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Kai'Sa,2367,1,7,2,8,18,12,1,0,0,0,1,0,1,0,0.4563,0.7605,1,1,26790,679.0875,0.275351,493.0798,328.5425,40,1.0139,19,0.4816,8,71,1.7997,18359,13255,335.9949,0.249888,17720,371,311,60,9.4043,3228,3086,79,3076,3415,77,152,-329,2,0,1,0,0,0,0,5009,5339,132,5487,6103,133,-478,-764,-1,0,2,1,1,1
ESPORTSTMNT03/1764690,complete,LCK,2021,0,2021/2/20 9:31,1,11.03,9,Red,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Kalista,2367,0,3,2,5,12,18,0,0,0,0,0,0,0,0,0.3042,0.7605,1,1,15258,386.7681,0.172655,531.5336,392.0152,47,1.1914,21,0.5323,8,80,2.0279,16494,11390,288.7199,0.253942,15700,347,323,24,8.7959,3076,3415,77,3228,3086,79,-152,329,-2,0,0,0,0,1,0,5487,6103,133,5009,5339,132,478,764,1,1,1,0,0,2
ESPORTSTMNT03/1764715,complete,LCK,2021,0,2021/2/20 11:19,2,11.03,4,Blue,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Ezreal,1800,1,6,2,5,15,8,2,0,0,0,0,0,0,0,0.5,0.7667,1,0,17396,579.8667,0.250681,442.9333,207.2667,20,0.6667,10,0.3333,11,52,1.7333,13794,9846,328.2,0.256023,11800,273,255,18,9.1,3281,3555,90,3307,3681,90,-26,-126,0,0,0,0,0,0,0,4761,5892,135,6047,6460,148,-1286,-568,-13,0,0,0,0,0
ESPORTSTMNT03/1764715,complete,LCK,2021,0,2021/2/20 11:19,2,11.03,9,Red,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Sivir,1800,0,2,3,3,8,15,1,0,0,0,0,0,0,0,0.2667,0.7667,0,1,13793,459.7667,0.253991,458.3667,213.7667,15,0.5,6,0.2,7,28,0.9333,12391,8443,281.4333,0.276289,11315,276,261,15,9.2,3307,3681,90,3281,3555,90,26,126,0,0,0,0,0,0,0,6047,6460,148,4761,5892,135,1286,568,13,0,0,0,0,0
ESPORTSTMNT03/1764730,complete,LCK,2021,0,2021/2/20 12:13,3,11.03,4,Blue,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Kai'Sa,2082,0,2,5,10,18,24,0,0,0,0,1,0,1,0,0.5187,1.2104,0,0,22282,642.1326,0.247103,633.5735,301.9308,27,0.7781,8,0.2305,4,46,1.3256,13254,8731,251.6138,0.215426,13800,269,237,32,7.7522,3554,3588,89,2688,2776,15,866,812,74,0,1,0,0,0,0,5337,6108,134,4410,4541,22,927,1567,112,0,2,1,1,2
ESPORTSTMNT03/1764730,complete,LCK,2021,0,2021/2/20 12:13,3,11.03,9,Red,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Senna,2082,1,10,2,13,24,18,2,0,0,0,0,0,0,0,0.6916,1.2104,0,0,32538,937.6945,0.312187,335.9366,191.585,49,1.4121,19,0.5476,8,97,2.7954,14570,10047,289.5389,0.209727,12600,76,56,20,2.1902,2688,2776,15,3554,3588,89,-866,-812,-74,0,0,0,0,1,0,4410,4541,22,5337,6108,134,-927,-1567,-112,1,2,0,0,2
ESPORTSTMNT03/1765150,complete,LCK,2021,0,2021/2/21 5:54,1,11.03,4,Blue,bot,Bang,oe:player:526e67744f0b90739ec17c191c62d24,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Samira,2455,1,5,1,1,11,4,2,0,0,0,0,0,0,0,0.2688,0.3666,1,0,13973,341.499,0.216347,440.7251,264.8798,22,0.5377,23,0.5621,9,60,1.4664,18778,13494,329.7923,0.308954,13825,393,361,32,9.6049,3330,3451,91,3425,3212,94,-95,239,-3,0,0,0,0,0,0,5754,5064,128,5957,5091,139,-203,-27,-11,0,1,0,0,0
ESPORTSTMNT03/1765150,complete,LCK,2021,0,2021/2/21 5:54,1,11.03,9,Red,bot,BAO,oe:player:6c1d0c529e73fe4c8b9a5306867c4bf,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Kai'Sa,2455,0,2,1,0,4,11,1,0,0,0,0,0,0,0,0.0978,0.3666,0,1,11021,269.3523,0.185448,317.3035,174.5255,20,0.4888,17,0.4155,5,47,1.1487,17704,12420,303.5438,0.305818,17725,398,382,16,9.7271,3425,3212,94,3330,3451,91,95,-239,3,0,0,0,0,0,0,5957,5091,139,5754,5064,128,203,27,11,0,0,0,0,1
ESPORTSTMNT03/1765183,complete,LCK,2021,0,2021/2/21 8:49,2,11.03,4,Blue,bot,BAO,oe:player:6c1d0c529e73fe4c8b9a5306867c4bf,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Xayah,2467,1,9,2,3,17,12,3,1,0,0,0,0,0,0,0.4135,0.7053,0,1,28827,701.1026,0.322634,389.9635,341.4674,18,0.4378,22,0.5351,4,42,1.0215,19419,14111,343.1942,0.308185,16950,407,384,23,9.8987,3622,3309,79,3842,3193,82,-220,116,-3,1,1,2,1,1,1,5819,5504,122,5329,5191,121,490,313,1,3,1,2,1,1
ESPORTSTMNT03/1765183,complete,LCK,2021,0,2021/2/21 8:49,2,11.03,9,Red,bot,Bang,oe:player:526e67744f0b90739ec17c191c62d24,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Kai'Sa,2467,0,1,3,4,12,17,0,0,0,0,0,0,0,0,0.2919,0.7053,1,0,12920,314.2278,0.16855,465.0669,234.5034,41,0.9972,14,0.3405,9,67,1.6295,15387,10079,245.1317,0.225381,15175,332,295,37,8.0746,3842,3193,82,3622,3309,79,220,-116,3,1,1,1,1,1,2,5329,5191,121,5819,5504,122,-490,-313,-1,1,1,2,3,1
ESPORTSTMNT03/1765200,complete,LCK,2021,0,2021/2/21 9:57,3,11.03,4,Blue,bot,Bang,oe:player:526e67744f0b90739ec17c191c62d24,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Kai'Sa,2141,0,6,2,4,13,19,2,0,0,0,1,0,1,0,0.3643,0.8968,0,1,21000,588.51,0.271704,450.1261,275.1144,36,1.0089,16,0.4484,6,59,1.6534,15603,10960,307.1462,0.293051,15625,316,277,39,8.8557,3475,3263,76,3030,2698,63,445,565,13,1,2,0,0,2,1,5648,5445,116,5574,5288,102,74,157,14,3,3,2,3,3
ESPORTSTMNT03/1765200,complete,LCK,2021,0,2021/2/21 9:57,3,11.03,9,Red,bot,BAO,oe:player:6c1d0c529e73fe4c8b9a5306867c4bf,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Aphelios,2141,1,5,5,7,19,13,1,0,0,0,0,0,0,1,0.5325,0.8968,1,0,17759,497.6833,0.199966,343.4657,370.8734,15,0.4204,18,0.5044,4,36,1.0089,15610,10967,307.3424,0.238866,13050,313,301,12,8.7716,3030,2698,63,3475,3263,76,-445,-565,-13,0,2,1,1,2,0,5574,5288,102,5648,5445,116,-74,-157,-14,3,3,2,3,3
ESPORTSTMNT03/1765213,complete,LCK,2021,0,2021/2/21 11:00,1,11.03,4,Blue,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Kai'Sa,2240,0,1,3,1,9,17,0,0,0,0,0,0,0,0,0.2411,0.6964,0,3,6287,168.4018,0.132713,460.5268,294.3214,18,0.4821,14,0.375,7,43,1.1518,14830,9985,267.4554,0.255843,14095,364,323,41,9.75,3221,3331,85,3669,3450,97,-448,-119,-12,0,0,0,0,0,0,5003,5109,123,5755,5726,150,-752,-617,-27,0,1,0,1,0
ESPORTSTMNT03/1765213,complete,LCK,2021,0,2021/2/21 11:00,1,11.03,9,Red,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Aphelios,2240,1,6,0,6,17,9,1,0,0,0,0,0,0,0,0.4554,0.6964,3,0,20314,544.125,0.309806,235.6339,198.7232,18,0.4821,18,0.4821,5,64,1.7143,17580,12735,341.1161,0.281432,15325,368,311,57,9.8571,3669,3450,97,3221,3331,85,448,119,12,0,0,0,0,0,0,5755,5726,150,5003,5109,123,752,617,27,1,0,0,0,1
ESPORTSTMNT03/1765245,complete,LCK,2021,0,2021/2/21 12:49,2,11.03,4,Blue,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Kai'Sa,1445,1,6,0,3,17,5,1,0,0,0,0,0,0,0,0.7059,0.9135,1,0,13168,546.7682,0.208384,410.4498,213.0104,21,0.872,10,0.4152,3,39,1.6194,11845,8622,358.0069,0.26287,10875,245,222,23,10.173,3533,3504,94,2955,3429,70,578,75,24,0,0,0,0,0,0,5612,5625,142,4850,5705,132,762,-80,10,1,1,0,0,0
ESPORTSTMNT03/1765245,complete,LCK,2021,0,2021/2/21 12:49,2,11.03,9,Red,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Samira,1445,0,1,1,0,5,17,0,0,0,0,0,0,0,0,0.2076,0.9135,0,1,6822,283.2664,0.147172,466.8374,251.917,11,0.4567,14,0.5813,4,31,1.2872,8263,5040,209.2734,0.248244,8000,214,211,3,8.8858,2955,3429,70,3533,3504,94,-578,-75,-24,0,0,0,0,0,0,4850,5705,132,5612,5625,142,-762,80,-10,0,0,0,1,1
ESPORTSTMNT03/1766665,complete,LCK,2021,0,2021/2/25 7:15,1,11.03,4,Blue,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Samira,2146,0,5,2,1,8,14,1,0,0,0,0,0,0,0,0.2237,0.6151,0,0,18646,521.3234,0.29814,477.6794,287.4744,13,0.3635,11,0.3075,5,51,1.4259,15356,10703,299.2451,0.28933,15200,324,319,5,9.0587,3503,3616,101,3322,3711,94,181,-95,7,0,0,0,0,0,0,5698,5971,153,5113,5974,148,585,-3,5,1,0,0,0,0
ESPORTSTMNT03/1766665,complete,LCK,2021,0,2021/2/25 7:15,1,11.03,9,Red,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ezreal,2146,1,5,1,3,14,8,2,0,0,0,0,0,0,0,0.3914,0.6151,0,0,21151,591.3607,0.287659,408.4529,201.0252,17,0.4753,5,0.1398,6,47,1.3141,16576,11923,333.3551,0.249615,14505,363,322,41,10.1491,3322,3711,94,3503,3616,101,-181,95,-7,0,0,0,0,0,0,5113,5974,148,5698,5971,153,-585,3,-5,0,0,0,1,0
ESPORTSTMNT03/1757105,complete,LCK,2021,0,2021/2/25 8:48,2,11.03,4,Blue,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Kalista,2136,1,2,3,7,17,14,0,0,0,0,0,0,0,1,0.4775,0.8708,2,0,9453,265.5337,0.118454,362.809,481.3483,25,0.7022,11,0.309,5,45,1.264,15478,10845,304.6348,0.226348,14405,352,312,40,9.8876,3659,3349,90,2920,2973,67,739,376,23,0,1,1,0,1,1,5946,5783,151,4461,4944,114,1485,839,37,1,1,1,0,1
ESPORTSTMNT03/1757105,complete,LCK,2021,0,2021/2/25 8:48,2,11.03,9,Red,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Aphelios,2136,0,3,3,4,14,17,0,0,0,0,1,0,1,0,0.3933,0.8708,0,2,10133,284.6348,0.157062,568.9045,510.6742,12,0.3371,20,0.5618,3,45,1.264,15433,10800,303.3708,0.267884,15825,376,364,12,10.5618,2920,2973,67,3659,3349,90,-739,-376,-23,0,1,1,0,1,1,4461,4944,114,5946,5783,151,-1485,-839,-37,0,1,1,1,1
ESPORTSTMNT03/1757109,complete,LCK,2021,0,2021/2/25 9:49,1,11.03,4,Blue,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Kai'Sa,2642,1,8,4,4,16,17,1,1,1,0,1,1,0,0,0.3634,0.7494,3,0,35165,798.5995,0.326758,529.8486,408.3724,39,0.8857,15,0.3407,7,82,1.8622,21023,15358,348.7812,0.3014,18825,400,353,47,9.084,2984,3123,82,3098,3110,83,-114,13,-1,0,0,0,0,0,0,5269,5537,135,5078,5445,142,191,92,-7,1,0,0,0,0
ESPORTSTMNT03/1757109,complete,LCK,2021,0,2021/2/25 9:49,1,11.03,9,Red,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Samira,2642,0,2,4,11,17,16,0,0,0,0,0,0,0,0,0.3861,0.7494,0,3,23735,539.0235,0.214649,679.2127,416.0712,22,0.4996,17,0.3861,8,46,1.0447,16150,10485,238.1151,0.201883,16055,337,316,21,7.6533,3098,3110,83,2984,3123,82,114,-13,1,0,0,0,0,0,0,5078,5445,142,5269,5537,135,-191,-92,7,0,0,0,1,0
ESPORTSTMNT03/1757156,complete,LCK,2021,0,2021/2/25 11:42,2,11.03,4,Blue,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Kai'Sa,1923,0,6,4,6,13,18,1,0,0,0,0,0,0,1,0.4056,0.9672,0,1,21936,684.4306,0.360641,493.791,293.6973,14,0.4368,25,0.78,5,67,2.0905,14631,10432,325.4914,0.30361,15100,289,273,16,9.0172,3883,3015,75,3476,2883,77,407,132,-2,2,3,1,0,2,1,5807,5121,129,5520,5087,136,287,34,-7,2,4,1,0,2
ESPORTSTMNT03/1757156,complete,LCK,2021,0,2021/2/25 11:42,2,11.03,9,Red,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Tristana,1923,1,8,2,7,18,13,1,1,1,1,1,0,1,0,0.5616,0.9672,1,0,17453,544.5554,0.242939,427.9563,229.8908,31,0.9672,13,0.4056,6,59,1.8409,15504,11305,352.7301,0.28037,12150,310,287,23,9.6724,3476,2883,77,3883,3015,75,-407,-132,2,0,2,1,2,3,1,5520,5087,136,5807,5121,129,-287,-34,7,0,2,1,2,4
